"PubSID","Code","Abbr","Name"
"33847061164","2715","MEDI","Gastroenterology"
"48249092048","2715","MEDI","Gastroenterology"
"37349072458","1106","AGRI","Food Science"
"37349072458","2701","MEDI","Medicine (miscellaneous)"
"37349072458","2715","MEDI","Gastroenterology"
"37349072458","2722","MEDI","Histology"
"37349072458","2735","MEDI","Pediatrics, Perinatology and Child Health"
"43049097903","2701","MEDI","Medicine (miscellaneous)"
"43049097903","2916","NURS","Nutrition and Dietetics"
"84871551022","2730","MEDI","Oncology"
"84871551022","2746","MEDI","Surgery"
"84889248416","1306","BIOC","Cancer Research"
"84889248416","2713","MEDI","Epidemiology"
"84889248416","2730","MEDI","Oncology"
"84889248416","2739","MEDI","Public Health, Environmental and Occupational Health"
"84884365654","1100","AGRI","Agricultural and Biological Sciences (all)"
"84884365654","1300","BIOC","Biochemistry, Genetics and Molecular Biology (all)"
"84884365654","2700","MEDI","Medicine (all)"
"84881006794","2715","MEDI","Gastroenterology"
"2442716203","2715","MEDI","Gastroenterology"
"0035927967","2700","MEDI","Medicine (all)"
"0033200278","2715","MEDI","Gastroenterology"
"0031802252","2715","MEDI","Gastroenterology"
"0347723714","2700","MEDI","Medicine (all)"
"9144220789","2700","MEDI","Medicine (all)"
"84859065840","1306","BIOC","Cancer Research"
"84859065840","2730","MEDI","Oncology"
"67651091935","2724","MEDI","Internal Medicine"
"77951992922","2730","MEDI","Oncology"
"77954322183","2720","MEDI","Hematology"
"77954322183","2730","MEDI","Oncology"
"79960892052","1306","BIOC","Cancer Research"
"79960892052","1311","BIOC","Genetics"
"79960892052","2730","MEDI","Oncology"
"84982289409","1306","BIOC","Cancer Research"
"84982289409","2730","MEDI","Oncology"
"0032568370","1000","MULT","Multidisciplinary"
"84887405673","2730","MEDI","Oncology"
"77956626748","1311","BIOC","Genetics"
"44349178008","1311","BIOC","Genetics"
"44349178008","2716","MEDI","Genetics (clinical)"
"84862895669","2713","MEDI","Epidemiology"
"84862895669","2730","MEDI","Oncology"
"30444452979","2730","MEDI","Oncology"
"84874570041","2720","MEDI","Hematology"
"84874570041","2730","MEDI","Oncology"
"61849129362","2721","MEDI","Hepatology"
"0037129704","2700","MEDI","Medicine (all)"
"0036237822","2721","MEDI","Hepatology"
"0037308133","2721","MEDI","Hepatology"
"84856472292","2700","MEDI","Medicine (all)"
"84856472292","2721","MEDI","Hepatology"
"84864397352","2715","MEDI","Gastroenterology"
"84864397352","2721","MEDI","Hepatology"
"84877011264","2715","MEDI","Gastroenterology"
"84877011264","2721","MEDI","Hepatology"
"84861192547","2721","MEDI","Hepatology"
"78649631621","2715","MEDI","Gastroenterology"
"78649631621","2721","MEDI","Hepatology"
"78649635336","1306","BIOC","Cancer Research"
"78649635336","2730","MEDI","Oncology"
"84887993101","2721","MEDI","Hepatology"
"84894236289","1306","BIOC","Cancer Research"
"84894236289","2713","MEDI","Epidemiology"
"84894236289","2730","MEDI","Oncology"
"84891372505","2730","MEDI","Oncology"
"84878439467","2720","MEDI","Hematology"
"84878439467","2730","MEDI","Oncology"
"84878003565","2713","MEDI","Epidemiology"
"84878003565","2730","MEDI","Oncology"
"84855200225","2715","MEDI","Gastroenterology"
"84855200225","2741","MEDI","Radiology, Nuclear Medicine and Imaging"
"84891941609","2715","MEDI","Gastroenterology"
"84899085244","2715","MEDI","Gastroenterology"
"84899085244","2721","MEDI","Hepatology"
"84884286589","2715","MEDI","Gastroenterology"
"84893568071","2730","MEDI","Oncology"
"84860792754","1306","BIOC","Cancer Research"
"84860792754","2730","MEDI","Oncology"
"33745063095","2730","MEDI","Oncology"
"33745063095","3002","PHAR","Drug Discovery"
"33745063095","3004","PHAR","Pharmacology"
"33344474964","1307","BIOC","Cell Biology"
"33746012247","1306","BIOC","Cancer Research"
"33746012247","2730","MEDI","Oncology"
"59949083263","1306","BIOC","Cancer Research"
"59949083263","2730","MEDI","Oncology"
"0034796595","1300","BIOC","Biochemistry, Genetics and Molecular Biology (all)"
"0034796595","2700","MEDI","Medicine (all)"
"34248550985","1306","BIOC","Cancer Research"
"34248550985","2730","MEDI","Oncology"
"33846029123","1306","BIOC","Cancer Research"
"33846029123","1307","BIOC","Cell Biology"
"33846029123","2730","MEDI","Oncology"
"52549087785","1306","BIOC","Cancer Research"
"52549087785","2700","MEDI","Medicine (all)"
"52549087785","2730","MEDI","Oncology"
"0032953872","1314","BIOC","Physiology"
"0032953872","2715","MEDI","Gastroenterology"
"0032953872","2737","MEDI","Physiology (medical)"
"0033141411","1306","BIOC","Cancer Research"
"0033141411","2730","MEDI","Oncology"
"9144247005","1306","BIOC","Cancer Research"
"9144247005","2728","MEDI","Neurology (clinical)"
"9144247005","2730","MEDI","Oncology"
"9144247005","2800","NEUR","Neuroscience (all)"
"26644471951","1306","BIOC","Cancer Research"
"26644471951","1307","BIOC","Cell Biology"
"26644471951","2730","MEDI","Oncology"
"33846602824","2730","MEDI","Oncology"
"84899646145","2700","MEDI","Medicine (all)"
"84899646145","2715","MEDI","Gastroenterology"
"84877018955","2715","MEDI","Gastroenterology"
"84866436255","1306","BIOC","Cancer Research"
"84866436255","2730","MEDI","Oncology"
"67349196067","2746","MEDI","Surgery"
"84892167721","1303","BIOC","Biochemistry"
"84892167721","1308","BIOC","Clinical Biochemistry"
"84892167721","1312","BIOC","Molecular Biology"
"84892167721","1313","BIOC","Molecular Medicine"
"84892167721","2700","MEDI","Medicine (all)"
"79959990517","1306","BIOC","Cancer Research"
"79959990517","2730","MEDI","Oncology"
"84890464536","1306","BIOC","Cancer Research"
"84890464536","2730","MEDI","Oncology"
"84862809405","1306","BIOC","Cancer Research"
"84862809405","2730","MEDI","Oncology"
"0032402444","1306","BIOC","Cancer Research"
"0032402444","2720","MEDI","Hematology"
"0032402444","2730","MEDI","Oncology"
"78649556207","1306","BIOC","Cancer Research"
"78649556207","2730","MEDI","Oncology"
"78649556207","2741","MEDI","Radiology, Nuclear Medicine and Imaging"
"84876474637","1306","BIOC","Cancer Research"
"84876474637","2730","MEDI","Oncology"
"0037474752","1306","BIOC","Cancer Research"
"0037474752","1312","BIOC","Molecular Biology"
"0037474752","2730","MEDI","Oncology"
"84868583483","1311","BIOC","Genetics"
"84868583483","1312","BIOC","Molecular Biology"
"77950860026","2746","MEDI","Surgery"
"33748678896","2715","MEDI","Gastroenterology"
"77956110372","1311","BIOC","Genetics"
"77956110372","2716","MEDI","Genetics (clinical)"
"84895431267","2717","MEDI","Geriatrics and Gerontology"
"84895431267","2720","MEDI","Hematology"
"84895431267","2730","MEDI","Oncology"
"0024791032","1303","BIOC","Biochemistry"
"0024791032","1304","BIOC","Biophysics"
"0024791032","1312","BIOC","Molecular Biology"
"84880742193","1300","BIOC","Biochemistry, Genetics and Molecular Biology (all)"
"84880742193","2700","MEDI","Medicine (all)"
"80054012347","1307","BIOC","Cell Biology"
"80054012347","1309","BIOC","Developmental Biology"
"84860356630","2403","IMMU","Immunology"
"84860356630","2723","MEDI","Immunology and Allergy"
"84870206736","1303","BIOC","Biochemistry"
"84888328750","1306","BIOC","Cancer Research"
"84888328750","2730","MEDI","Oncology"
"79851479215","2700","MEDI","Medicine (all)"
"30344437303","1307","BIOC","Cell Biology"
"30344437303","1312","BIOC","Molecular Biology"
"79952129849","1307","BIOC","Cell Biology"
"79952129849","1309","BIOC","Developmental Biology"
"79952129849","1313","BIOC","Molecular Medicine"
"83455233831","1306","BIOC","Cancer Research"
"83455233831","2730","MEDI","Oncology"
"83455233831","2736","MEDI","Pharmacology (medical)"
"83455233831","3002","PHAR","Drug Discovery"
"74549133965","1300","BIOC","Biochemistry, Genetics and Molecular Biology (all)"
"84890367084","1306","BIOC","Cancer Research"
"84890367084","2730","MEDI","Oncology"
"84890367084","2736","MEDI","Pharmacology (medical)"
"84890367084","3004","PHAR","Pharmacology"
"84890367084","3005","PHAR","Toxicology"
"84889059175","1311","BIOC","Genetics"
"84889059175","1313","BIOC","Molecular Medicine"
"84889059175","3004","PHAR","Pharmacology"
"79955500519","1306","BIOC","Cancer Research"
"79955500519","2730","MEDI","Oncology"
"84859562692","1306","BIOC","Cancer Research"
"84859562692","2730","MEDI","Oncology"
"84859562692","2741","MEDI","Radiology, Nuclear Medicine and Imaging"
"84859562692","3004","PHAR","Pharmacology"
"80054747516","1306","BIOC","Cancer Research"
"80054747516","2730","MEDI","Oncology"
"80054747516","2736","MEDI","Pharmacology (medical)"
"80054747516","3004","PHAR","Pharmacology"
"80054747516","3005","PHAR","Toxicology"
"84864037592","1306","BIOC","Cancer Research"
"84864037592","2720","MEDI","Hematology"
"84864037592","2730","MEDI","Oncology"
"84878477682","2722","MEDI","Histology"
"84878477682","2734","MEDI","Pathology and Forensic Medicine"
"84878685761","1306","BIOC","Cancer Research"
"84873262272","2700","MEDI","Medicine (all)"
"84863056697","1306","BIOC","Cancer Research"
"84863056697","2401","IMMU","Immunology and Microbiology (miscellaneous)"
"84863056697","2700","MEDI","Medicine (all)"
"84875804295","1306","BIOC","Cancer Research"
"84875804295","2730","MEDI","Oncology"
"84866407702","2720","MEDI","Hematology"
"84866407702","2730","MEDI","Oncology"
"84858013655","2715","MEDI","Gastroenterology"
"84858013655","2721","MEDI","Hepatology"
"73949150127","1311","BIOC","Genetics"
"73949150127","2716","MEDI","Genetics (clinical)"
"84870875221","1105","AGRI","Ecology, Evolution, Behavior and Systematics"
"84870875221","1307","BIOC","Cell Biology"
"84870875221","1311","BIOC","Genetics"
"84856753045","1300","BIOC","Biochemistry, Genetics and Molecular Biology (all)"
"0024602760","1306","BIOC","Cancer Research"
"0024602760","2730","MEDI","Oncology"
"0024577640","1306","BIOC","Cancer Research"
"0024577640","2730","MEDI","Oncology"
"0025955217","1307","BIOC","Cell Biology"
"0025955217","2734","MEDI","Pathology and Forensic Medicine"
"0028952926","1306","BIOC","Cancer Research"
"0028952926","2730","MEDI","Oncology"
"84898800878","2734","MEDI","Pathology and Forensic Medicine"
"84883556549","1311","BIOC","Genetics"
"84883556549","2700","MEDI","Medicine (all)"
"0023019645","1306","BIOC","Cancer Research"
"0023019645","2730","MEDI","Oncology"
"33845689934","2734","MEDI","Pathology and Forensic Medicine"
"67349222954","2734","MEDI","Pathology and Forensic Medicine"
"79955468866","1306","BIOC","Cancer Research"
"79955468866","2730","MEDI","Oncology"
"84892943896","2730","MEDI","Oncology"
"84892943896","2746","MEDI","Surgery"
"73949090721","1306","BIOC","Cancer Research"
"73949090721","2730","MEDI","Oncology"
"84895917842","1306","BIOC","Cancer Research"
"84895917842","2700","MEDI","Medicine (all)"
"84895917842","2730","MEDI","Oncology"
"79958202400","1306","BIOC","Cancer Research"
"79958202400","2730","MEDI","Oncology"
"84894363816","1306","BIOC","Cancer Research"
"84894363816","2700","MEDI","Medicine (all)"
"84894363816","2730","MEDI","Oncology"
"55949117201","1306","BIOC","Cancer Research"
"55949117201","2730","MEDI","Oncology"
"72449149848","1306","BIOC","Cancer Research"
"72449149848","2730","MEDI","Oncology"
"79955475247","1306","BIOC","Cancer Research"
"79955475247","2730","MEDI","Oncology"
"79960972076","1306","BIOC","Cancer Research"
"79960972076","2730","MEDI","Oncology"
"84861374000","2700","MEDI","Medicine (all)"
"84876970810","2730","MEDI","Oncology"
"51849111524","1306","BIOC","Cancer Research"
"51849111524","2730","MEDI","Oncology"
"56449111358","1306","BIOC","Cancer Research"
"56449111358","2730","MEDI","Oncology"
"80051751593","1306","BIOC","Cancer Research"
"80051751593","2730","MEDI","Oncology"
"78249236544","1306","BIOC","Cancer Research"
"78249236544","1307","BIOC","Cell Biology"
"78249236544","2730","MEDI","Oncology"
"28244432561","1306","BIOC","Cancer Research"
"28244432561","2730","MEDI","Oncology"
"34247588567","1306","BIOC","Cancer Research"
"34247588567","2730","MEDI","Oncology"
"0037142184","1306","BIOC","Cancer Research"
"0037142184","2730","MEDI","Oncology"
"33646012944","1306","BIOC","Cancer Research"
"33646012944","1310","BIOC","Endocrinology"
"33646012944","2712","MEDI","Endocrinology, Diabetes and Metabolism"
"33646012944","2730","MEDI","Oncology"
"77952240483","2730","MEDI","Oncology"
"77957264446","1306","BIOC","Cancer Research"
"77957264446","1311","BIOC","Genetics"
"77957264446","2730","MEDI","Oncology"
"84889095358","2734","MEDI","Pathology and Forensic Medicine"
"79955429299","1307","BIOC","Cell Biology"
"79955429299","2722","MEDI","Histology"
"79955429299","2734","MEDI","Pathology and Forensic Medicine"
"84881405670","1000","MULT","Multidisciplinary"
"84879298407","1306","BIOC","Cancer Research"
"84879298407","2730","MEDI","Oncology"
"79953885749","1306","BIOC","Cancer Research"
"79953885749","2730","MEDI","Oncology"
"84887495001","1306","BIOC","Cancer Research"
"84887495001","2730","MEDI","Oncology"
"65549167833","1306","BIOC","Cancer Research"
"65549167833","2700","MEDI","Medicine (all)"
"65549167833","2730","MEDI","Oncology"
"84874654918","2734","MEDI","Pathology and Forensic Medicine"
"84888642452","2730","MEDI","Oncology"
"84888642452","2736","MEDI","Pharmacology (medical)"
"84888642452","3004","PHAR","Pharmacology"
"13644262798","2734","MEDI","Pathology and Forensic Medicine"
"46249131607","1306","BIOC","Cancer Research"
"46249131607","2730","MEDI","Oncology"
"83455236504","1306","BIOC","Cancer Research"
"83455236504","2730","MEDI","Oncology"
"83455236504","2736","MEDI","Pharmacology (medical)"
"83455236504","3002","PHAR","Drug Discovery"
"77955049754","1306","BIOC","Cancer Research"
"77955049754","2730","MEDI","Oncology"
"73149120253","1306","BIOC","Cancer Research"
"73149120253","2730","MEDI","Oncology"
"83355174075","1306","BIOC","Cancer Research"
"83355174075","2730","MEDI","Oncology"
"84875257995","2730","MEDI","Oncology"
"75249107416","2730","MEDI","Oncology"
"77951748235","2715","MEDI","Gastroenterology"
"84876312892","3005","PHAR","Toxicology"
"84870551976","1306","BIOC","Cancer Research"
"84870551976","1307","BIOC","Cell Biology"
"84870551976","2403","IMMU","Immunology"
"84870551976","2804","NEUR","Cellular and Molecular Neuroscience"
"79955513982","1306","BIOC","Cancer Research"
"79955513982","2730","MEDI","Oncology"
"84872496432","1306","BIOC","Cancer Research"
"84872496432","2730","MEDI","Oncology"
"77951889676","2700","MEDI","Medicine (all)"
"33845338724","2700","MEDI","Medicine (all)"
"0028959887","1306","BIOC","Cancer Research"
"0028959887","2700","MEDI","Medicine (all)"
"0028959887","2730","MEDI","Oncology"
"0027217474","1306","BIOC","Cancer Research"
"0027217474","2730","MEDI","Oncology"
"8044236424","2700","MEDI","Medicine (all)"
"8044236424","2720","MEDI","Hematology"
"8044236424","2730","MEDI","Oncology"
"0028006253","1306","BIOC","Cancer Research"
"0028006253","1804","DECI","Statistics, Probability and Uncertainty"
"0028006253","2604","MATH","Applied Mathematics"
"0028006253","2720","MEDI","Hematology"
"0028006253","2730","MEDI","Oncology"
"0028006253","2739","MEDI","Public Health, Environmental and Occupational Health"
"0028006253","3206","PSYC","Neuropsychology and Physiological Psychology"
"0028487470","1306","BIOC","Cancer Research"
"0028487470","2730","MEDI","Oncology"
"0037294483","2720","MEDI","Hematology"
"0037294483","2730","MEDI","Oncology"
"0141887353","1306","BIOC","Cancer Research"
"0141887353","2730","MEDI","Oncology"
"34547923762","1306","BIOC","Cancer Research"
"34547923762","2720","MEDI","Hematology"
"38749089075","2730","MEDI","Oncology"
"23844507339","2730","MEDI","Oncology"
"23844507339","2736","MEDI","Pharmacology (medical)"
"23844507339","3004","PHAR","Pharmacology"
"0022355778","2730","MEDI","Oncology"
"0025792028","1306","BIOC","Cancer Research"
"0025792028","1804","DECI","Statistics, Probability and Uncertainty"
"0025792028","2604","MATH","Applied Mathematics"
"0025792028","2720","MEDI","Hematology"
"0025792028","2730","MEDI","Oncology"
"0025792028","2739","MEDI","Public Health, Environmental and Occupational Health"
"0025792028","3206","PSYC","Neuropsychology and Physiological Psychology"
"0018931354","2700","MEDI","Medicine (all)"
"0025762832","1306","BIOC","Cancer Research"
"0025762832","2730","MEDI","Oncology"
"0031022803","1306","BIOC","Cancer Research"
"0031022803","2730","MEDI","Oncology"
"0033909505","1306","BIOC","Cancer Research"
"0033909505","2730","MEDI","Oncology"
"34548243263","1306","BIOC","Cancer Research"
"34548243263","2730","MEDI","Oncology"
"33645315211","1306","BIOC","Cancer Research"
"33645315211","2730","MEDI","Oncology"
"54949137348","2720","MEDI","Hematology"
"54949137348","2730","MEDI","Oncology"
"38649116966","2700","MEDI","Medicine (all)"
"77950048210","2725","MEDI","Infectious Diseases"
"77950048210","2730","MEDI","Oncology"
"77950048210","2736","MEDI","Pharmacology (medical)"
"77950048210","3002","PHAR","Drug Discovery"
"77950048210","3004","PHAR","Pharmacology"
"48849094297","2720","MEDI","Hematology"
"48849094297","2730","MEDI","Oncology"
"36348949060","1306","BIOC","Cancer Research"
"36348949060","2730","MEDI","Oncology"
"84855180351","1306","BIOC","Cancer Research"
"84855180351","2730","MEDI","Oncology"
"84857043129","1306","BIOC","Cancer Research"
"84857043129","2730","MEDI","Oncology"
"84875216936","1306","BIOC","Cancer Research"
"84875216936","2730","MEDI","Oncology"
"61749085803","1306","BIOC","Cancer Research"
"61749085803","2730","MEDI","Oncology"
"0036221263","2700","MEDI","Medicine (all)"
"0034051390","1306","BIOC","Cancer Research"
"0034051390","2730","MEDI","Oncology"
"77954676136","1306","BIOC","Cancer Research"
"77954676136","2700","MEDI","Medicine (all)"
"77954676136","2730","MEDI","Oncology"
"84857020475","2715","MEDI","Gastroenterology"
"70349277438","1305","BIOC","Biotechnology"
"70349277438","2736","MEDI","Pharmacology (medical)"
"70349277438","3004","PHAR","Pharmacology"
"84890287907","1306","BIOC","Cancer Research"
"84890287907","2730","MEDI","Oncology"
"0036984640","2730","MEDI","Oncology"
"84866259301","1308","BIOC","Clinical Biochemistry"
"84866259301","3002","PHAR","Drug Discovery"
"84866259301","3004","PHAR","Pharmacology"
"77955635233","2700","MEDI","Medicine (all)"
"77955635233","2720","MEDI","Hematology"
"77955635233","2730","MEDI","Oncology"
"0032533670","1306","BIOC","Cancer Research"
"0032533670","2730","MEDI","Oncology"
"62949198948","2715","MEDI","Gastroenterology"
"0030660222","2700","MEDI","Medicine (all)"
"9544219673","2746","MEDI","Surgery"
"84880821406","1100","AGRI","Agricultural and Biological Sciences (all)"
"84880821406","1300","BIOC","Biochemistry, Genetics and Molecular Biology (all)"
"84880821406","2700","MEDI","Medicine (all)"
"0033853456","2713","MEDI","Epidemiology"
"0037123274","2700","MEDI","Medicine (all)"
"0023690989","1306","BIOC","Cancer Research"
"0023690989","2730","MEDI","Oncology"
"0030783061","1306","BIOC","Cancer Research"
"0030783061","2730","MEDI","Oncology"
"0023232676","1306","BIOC","Cancer Research"
"0023232676","2700","MEDI","Medicine (all)"
"0023232676","2730","MEDI","Oncology"
"48149101466","1306","BIOC","Cancer Research"
"48149101466","2713","MEDI","Epidemiology"
"48149101466","2730","MEDI","Oncology"
"0037146297","1306","BIOC","Cancer Research"
"0037146297","2730","MEDI","Oncology"
"79958106046","2720","MEDI","Hematology"
"79958106046","2730","MEDI","Oncology"
"57449097365","1306","BIOC","Cancer Research"
"57449097365","2730","MEDI","Oncology"
"0037208589","1306","BIOC","Cancer Research"
"0037208589","2730","MEDI","Oncology"
"0029979015","2746","MEDI","Surgery"
"67649300463","2715","MEDI","Gastroenterology"
"67649300463","2721","MEDI","Hepatology"
"0036679421","2715","MEDI","Gastroenterology"
"77954955587","1306","BIOC","Cancer Research"
"77954955587","2730","MEDI","Oncology"
"79851482955","2700","MEDI","Medicine (all)"
"84863364424","2730","MEDI","Oncology"
"84863364424","2740","MEDI","Pulmonary and Respiratory Medicine"
"70249097380","1306","BIOC","Cancer Research"
"70249097380","2700","MEDI","Medicine (all)"
"70249097380","2730","MEDI","Oncology"
"33745738260","1300","BIOC","Biochemistry, Genetics and Molecular Biology (all)"
"33745738260","1303","BIOC","Biochemistry"
"33745738260","1605","CHEM","Organic Chemistry"
"33745738260","3004","PHAR","Pharmacology"
"84865606568","2736","MEDI","Pharmacology (medical)"
"84865606568","3004","PHAR","Pharmacology"
"84897584960","1300","BIOC","Biochemistry, Genetics and Molecular Biology (all)"
"82755183572","2700","MEDI","Medicine (all)"
"33947504730","1306","BIOC","Cancer Research"
"33947504730","2700","MEDI","Medicine (all)"
"33947504730","2730","MEDI","Oncology"
"33644747449","1306","BIOC","Cancer Research"
"33644747449","2700","MEDI","Medicine (all)"
"33644747449","2730","MEDI","Oncology"
"77949890945","1306","BIOC","Cancer Research"
"77949890945","2700","MEDI","Medicine (all)"
"77949890945","2730","MEDI","Oncology"
"34250020201","2700","MEDI","Medicine (all)"
"34250020201","2715","MEDI","Gastroenterology"
"21744453135","2736","MEDI","Pharmacology (medical)"
"21744453135","3000","PHAR","Pharmacology, Toxicology and Pharmaceutics (all)"
"7044237226","2715","MEDI","Gastroenterology"
"0025835071","2715","MEDI","Gastroenterology"
"0027183608","2715","MEDI","Gastroenterology"
"84881294686","2730","MEDI","Oncology"
"84881294686","2746","MEDI","Surgery"
"0345299824","2700","MEDI","Medicine (all)"
"84868659263","2746","MEDI","Surgery"
"84880948632","2700","MEDI","Medicine (all)"
"84880948632","2721","MEDI","Hepatology"
"84873411667","2715","MEDI","Gastroenterology"
"84873411667","2721","MEDI","Hepatology"
"84866354969","2721","MEDI","Hepatology"
"78650130194","2746","MEDI","Surgery"
"33644662778","2746","MEDI","Surgery"
"33646072148","2700","MEDI","Medicine (all)"
"15344349946","2700","MEDI","Medicine (all)"
"84885736419","2715","MEDI","Gastroenterology"
"84885736419","2721","MEDI","Hepatology"
"13144251151","2403","IMMU","Immunology"
"84884387851","2746","MEDI","Surgery"
"84884387851","2747","MEDI","Transplantation"
"84869072427","1100","AGRI","Agricultural and Biological Sciences (all)"
"84869072427","1300","BIOC","Biochemistry, Genetics and Molecular Biology (all)"
"84869072427","2700","MEDI","Medicine (all)"
"0034991518","2721","MEDI","Hepatology"
"84887115507","2746","MEDI","Surgery"
"84887115507","2747","MEDI","Transplantation"
"84864830972","1100","AGRI","Agricultural and Biological Sciences (all)"
"84864830972","1300","BIOC","Biochemistry, Genetics and Molecular Biology (all)"
"84864830972","2700","MEDI","Medicine (all)"
"41549161538","2730","MEDI","Oncology"
"41549161538","2746","MEDI","Surgery"
"46149122572","2721","MEDI","Hepatology"
"46149122572","2746","MEDI","Surgery"
"46149122572","2747","MEDI","Transplantation"
"34547594043","2746","MEDI","Surgery"
"34547594043","2747","MEDI","Transplantation"
"27244439797","2746","MEDI","Surgery"
"27244439797","2747","MEDI","Transplantation"
"10744220026","2746","MEDI","Surgery"
"79952111061","2746","MEDI","Surgery"
"0842289167","2746","MEDI","Surgery"
"0034850187","2746","MEDI","Surgery"
"84871809241","2746","MEDI","Surgery"
"0033506448","2746","MEDI","Surgery"
"1542751065","2730","MEDI","Oncology"
"1542751065","2746","MEDI","Surgery"
"22744441092","2746","MEDI","Surgery"
"84888416350","1306","BIOC","Cancer Research"
"84888416350","2700","MEDI","Medicine (all)"
"84888416350","2730","MEDI","Oncology"
"0031879365","2746","MEDI","Surgery"
"0035115439","2700","MEDI","Medicine (all)"
"0035115439","2741","MEDI","Radiology, Nuclear Medicine and Imaging"
"0033979118","2741","MEDI","Radiology, Nuclear Medicine and Imaging"
"0033979118","3614","HEAL","Radiological and Ultrasound Technology"
"73449129338","2700","MEDI","Medicine (all)"
"73449129338","2730","MEDI","Oncology"
"73449129338","2746","MEDI","Surgery"
"34247598329","2715","MEDI","Gastroenterology"
"34247598329","2721","MEDI","Hepatology"
"74649083955","2730","MEDI","Oncology"
"74649083955","2746","MEDI","Surgery"
"37149020675","1306","BIOC","Cancer Research"
"37149020675","2730","MEDI","Oncology"
"77954410215","1306","BIOC","Cancer Research"
"77954410215","1314","BIOC","Physiology"
"77954410215","2700","MEDI","Medicine (all)"
"77954410215","2737","MEDI","Physiology (medical)"
"77954410215","3614","HEAL","Radiological and Ultrasound Technology"
"84875054274","2715","MEDI","Gastroenterology"
"84875054274","2746","MEDI","Surgery"
"84871307425","2741","MEDI","Radiology, Nuclear Medicine and Imaging"
"0142031582","2741","MEDI","Radiology, Nuclear Medicine and Imaging"
"0142031582","3614","HEAL","Radiological and Ultrasound Technology"
"33846847728","2715","MEDI","Gastroenterology"
"84858236081","1306","BIOC","Cancer Research"
"84858236081","2730","MEDI","Oncology"
"77949264899","2705","MEDI","Cardiology and Cardiovascular Medicine"
"77949264899","2741","MEDI","Radiology, Nuclear Medicine and Imaging"
"51349117878","2721","MEDI","Hepatology"
"55949123393","2723","MEDI","Immunology and Allergy"
"55949123393","2736","MEDI","Pharmacology (medical)"
"55949123393","2747","MEDI","Transplantation"
"67650938388","2723","MEDI","Immunology and Allergy"
"67650938388","2736","MEDI","Pharmacology (medical)"
"67650938388","2747","MEDI","Transplantation"
"79960758810","2746","MEDI","Surgery"
"0031474934","2746","MEDI","Surgery"
"84886950845","2705","MEDI","Cardiology and Cardiovascular Medicine"
"84886950845","2741","MEDI","Radiology, Nuclear Medicine and Imaging"
"84868313408","1306","BIOC","Cancer Research"
"84868313408","2730","MEDI","Oncology"
"84886864675","2705","MEDI","Cardiology and Cardiovascular Medicine"
"84886864675","2741","MEDI","Radiology, Nuclear Medicine and Imaging"
"77954333876","2720","MEDI","Hematology"
"77954333876","2730","MEDI","Oncology"
"79251575901","2715","MEDI","Gastroenterology"
"67349204787","2730","MEDI","Oncology"
"67349204787","2746","MEDI","Surgery"
"0028783988","1306","BIOC","Cancer Research"
"0028783988","2730","MEDI","Oncology"
"0028783988","2741","MEDI","Radiology, Nuclear Medicine and Imaging"
"0028783988","3108","PHYS","Radiation"
"34147190131","2705","MEDI","Cardiology and Cardiovascular Medicine"
"34147190131","2741","MEDI","Radiology, Nuclear Medicine and Imaging"
"34249066431","2715","MEDI","Gastroenterology"
"84883855857","1306","BIOC","Cancer Research"
"84883855857","2720","MEDI","Hematology"
"84883855857","2730","MEDI","Oncology"
"84874928300","1306","BIOC","Cancer Research"
"84874928300","2730","MEDI","Oncology"
"79959373568","2736","MEDI","Pharmacology (medical)"
"84880732021","2720","MEDI","Hematology"
"84880732021","2730","MEDI","Oncology"
"33749544080","1303","BIOC","Biochemistry"
"33749544080","2712","MEDI","Endocrinology, Diabetes and Metabolism"
"79959278619","1306","BIOC","Cancer Research"
"79959278619","2700","MEDI","Medicine (all)"
"79959278619","2730","MEDI","Oncology"
"34548316976","1313","BIOC","Molecular Medicine"
"34548316976","3002","PHAR","Drug Discovery"
"41149122199","1313","BIOC","Molecular Medicine"
"41149122199","3002","PHAR","Drug Discovery"
"84872600260","1306","BIOC","Cancer Research"
"84872600260","2730","MEDI","Oncology"
"33746504571","1306","BIOC","Cancer Research"
"60849124241","1306","BIOC","Cancer Research"
"60849124241","2730","MEDI","Oncology"
"84879774804","1306","BIOC","Cancer Research"
"84879774804","2730","MEDI","Oncology"
"84860224913","1306","BIOC","Cancer Research"
"84860224913","2730","MEDI","Oncology"
"84878832178","1306","BIOC","Cancer Research"
"84878832178","2730","MEDI","Oncology"
"17044380150","2204","ENGI","Biomedical Engineering"
"77951431147","2741","MEDI","Radiology, Nuclear Medicine and Imaging"
"76749119408","1306","BIOC","Cancer Research"
"76749119408","2730","MEDI","Oncology"
"79955467554","2705","MEDI","Cardiology and Cardiovascular Medicine"
"79955467554","2741","MEDI","Radiology, Nuclear Medicine and Imaging"
"84875235955","2730","MEDI","Oncology"
"84875235955","2746","MEDI","Surgery"
"12644292106","2700","MEDI","Medicine (all)"
"0036969371","2746","MEDI","Surgery"
"84895077252","1306","BIOC","Cancer Research"
"84895077252","2730","MEDI","Oncology"
"0036526681","2730","MEDI","Oncology"
"0036526681","2746","MEDI","Surgery"
"79953685152","1311","BIOC","Genetics"
"79953685152","1312","BIOC","Molecular Biology"
"84880393400","1303","BIOC","Biochemistry"
