"PubSID","Name"
"24644480228","Glutathione S-transferase"
"24644480228","Multidrug resistance-associated protein"
"24644480228","Normal proximal tubule epithelial cells"
"24644480228","P-glycoprotein"
"24644480228","Renal cell carcinoma"
"0038679329","Carcinoma"
"0038679329","Catheter ablation"
"0038679329","Neoplasm metastasis"
"0038679329","Neoplasm regression"
"0038679329","Renal cell"
"0038679329","Spontaneous"
"0026730325","carcinoma"
"0026730325","kidney neoplasms"
"0026730325","lung neoplasms"
"0026730325","neoplasm metastasis"
"0026730325","renal cell"
"0038311878","Antibody"
"0038311878","Cytokines"
"0038311878","Dendritic cells"
"0038311878","Immunotherapy"
"0038311878","Kidney cancer"
"0038311878","Renal cell carcinoma"
"0033806216","Cytokine"
"0033806216","Interferon"
"0033806216","Interleukin"
"0033806216","Renal cell carcinoma"
"0033018226","Adjuvant therapy"
"0033018226","Interferon alpha"
"0033018226","Renal cell carcinoma"
"0033376181","Immunotherapy"
"0033376181","Interferon"
"0033376181","p53"
"0033376181","Renal cell carcinoma"
"0029077645","Adjuvant"
"0029077645","Immunochemotherapy"
"0029077645","Interferon"
"0029077645","Renal cell carcinoma"
"24044549635","Metastatic"
"24044549635","Novel treatments"
"24044549635","Renal cell carcinoma"
"24044549635","Systemic therapy"
"24044549635","Targeted drugs"
"0031406878","Immunotherapy"
"0031406878","Interleukin-2"
"0031406878","Renal cell carcinoma"
"0038538304","Adjuvant therapy"
"0038538304","Immunotherapy"
"0038538304","Radical nephrectomy"
"0038538304","Renal cell carcinoma"
"0038538304","Vaccine"
"1242321027","Constitution"
"1242321027","Powder in bottle formulation"
"1242321027","SU011248"
"1642556736","BAY-43-9006"
"1642556736","Kinase inhibitors"
"1642556736","MEK"
"1642556736","Raf"
"1642556736","Ras"
"0038016523","Renal cell carcinoma"
"0038016523","Thalidomide"
"0033980850","Renal cell carcinoma"
"0033980850","Thalidomide"
"0033980850","TNF-α"
"20444417477","Anti-angiogenic therapy"
"20444417477","New regimens"
"20444417477","Renal cancer"
"20444417477","Targeted therapies"
"33644896810","Raf kinase"
"33644896810","Renal cell carcinoma"
"33644896810","Sorafenib"
"33644896810","VEGF"
"0041691157","Antineoplastic combined chemotherapy protocols"
"0041691157","Carcinoma, renal cell"
"0041691157","Fluorouracil"
"0041691157","Kidney"
"0030449996","adoptive cellular therapy"
"0030449996","gene therapy"
"0030449996","immunotherapy"
"0030449996","interleukins"
"0030449996","renal cell cancer"
"0030449996","tumor vaccines"
"0028234853","interleukin-2"
"0028234853","renal cell carcinoma"
"0036240987","Decrescendo IL-2"
"0036240987","Interferon"
"0036240987","Kidney cancer"
"0036240987","Phase II"
"0037809210","Immunotherapy"
"0037809210","Multicentre phase II study"
"0037809210","Renal cell carcinoma"
"19244365218","Dendritic cells"
"19244365218","Immunotherapy"
"19244365218","Interleukin-2"
"19244365218","Renal cell carcinoma"
"19244365218","Tumor vaccine"
"0036448032","Dendritic cell"
"0036448032","Renal cell carcinoma"
"0036448032","Tumor lysate"
"0036448032","Vaccine"
"0036569579","Allogeneic blood stem cell transplantation"
"0036569579","Graft-versus-tumor disease"
"0036569579","Performance status"
"0036569579","Refractory malignancies"
"20844445349","Reduced intensity conditioning"
"20844445349","Solid tumor"
"20844445349","Stem cell transplantation"
"0034850652","Allogeneic stem cell transplantation"
"0034850652","Chimerism"
"0034850652","Graft-versus-leukemia"
"0034850652","Pre-emptive donor leukocyte infusions"
"0034850652","T cell depletion"
"0038507194","Carcinoma, renal cell"
"0038507194","Endothelial growth factors"
"0038507194","Gene expression"
"0038507194","Gene, tumor suppressor"
"0038507194","Kidney"
"0036668668","Æ-941"
"0036668668","Angiogenesis"
"0036668668","Anti-angiogenic agent"
"0036668668","Clinical trial"
"0036668668","Neovastat"
"0036668668","Renal cell carcinoma"
"0037352170","Akt"
"0037352170","Apoptosis"
"0037352170","Cell cycle"
"0037352170","Inhibition"
"0037352170","PI3K"
"0037352170","PTEN"
"0037352170","Targeted therapy"
"1142287363","Akt"
"1142287363","Angiogenesis"
"1142287363","EGFR"
"1142287363","erbB"
"1142287363","mTOR"
"1142287363","PI3K"
"1142287363","raf"
"1142287363","Ras"
"1142287363","Symbiosis"
"1142287363","Tyorisine kinase"
"1142287363","VEGF"
"7944223834","Akt"
"7944223834","CCI-779"
"7944223834","m-TOR"
"7944223834","pi3K pathway"
"7944223834","PTEN"
"7944223834","Rapamycin"
"0842304369","AP23573"
"0842304369","CCI-779"
"0842304369","Mammalian target of rapamycin"
"0842304369","Phosphatase and tensin homologue tumor suppressor"
"0842304369","Phosphatidylinositol 3′ kinase"
"0842304369","Protein kinase B"
"0842304369","RAD001"
"2942592008","Capecitabine"
"2942592008","EGFR"
"2942592008","HER-2"
"2942592008","Letrozole"
"2942592008","Paclitaxel"
"2942592008","Quinazoline"
"2942592008","Trastuzumab"
"2942592008","Tyrosine kinase inhibitor"
"0037102997","Breast carcinoma"
"0037102997","Mammography"
"0037102997","Metastasis"
"0037102997","Survival"
"0037102997","Tumor size"
"21844458437","Adjuvant"
"21844458437","Anthracyclines"
"21844458437","Breast cancer"
"21844458437","Capecitabine"
"21844458437","Docetaxel"
"21844458437","Gemcitabine"
"21844458437","Metastatic"
"21844458437","Paclitaxel"
"21844458437","Platinum salts"
"21844458437","Taxanes"
"0036814469","Adjuvant therapy"
"0036814469","Carbop latin"
"0036814469","Cisplatin"
"0036814469","Cycloph osphamide"
"0036814469","Docetaxel"
"0036814469","Doxorubicin"
"0036814469","Fluorescence in situ hybridization"
"0036814469","Trast uzumab"
"25144494618","Cremophor"
"25144494618","Formulation"
"25144494618","Micelles"
"25144494618","Paclitaxel"
"20244376916","BMS-247550"
"20244376916","Epothilones"
"20244376916","Ixabepilone"
"20244376916","Microtubules"
"20244376916","Taxanes"
"3242806189","Angiogenesis"
"3242806189","Prostate cancer"
"3242806189","VEGF"
"0028861231","angiogenesis"
"0028861231","flt-1"
"0028861231","kdr"
"0028861231","vascular endothelial growth factor"
"0028861231","vascular permeability factor"
"0032897455","Angiogenesis"
"0032897455","Breast"
"0032897455","Cancer"
"0032897455","VEGF"
"0032758072","Inflammatory breast cancer"
"0032758072","Lymph node metastasis"
"0032758072","VEGF-C"
"0032758072","VEGF-D"
"6444221837","Angiogenesis"
"6444221837","Breast cancer"
"6444221837","Flt-1"
"6444221837","Vascular endothelial growth factor (VEGF-A)"
"6444221837","Vascular endothelial growth factor-D (VEGF-D)"
"0034000338","Angiogenesis"
"0034000338","Breast cancer"
"0034000338","Prognosis"
"0034000338","Vascular endothelial growth factor"
"0035170092","Breast cancer"
"0035170092","Prognosis"
"0035170092","Thrombospondin"
"0346244031","Angiogenesis"
"0346244031","Breast cancer"
"0346244031","Prognosis"
"0346244031","VEGF-A"
"0346244031","VEGFR2/KDR"
"3042643346","Anti-angiogenesis"
"3042643346","Bevacizumab"
"3042643346","Colorectal cancer"
"2442701289","Bcr-Abl"
"2442701289","Breast cancer"
"2442701289","Cetuximab"
"2442701289","Chronic myelogenous leukemia"
"2442701289","Colorectal cancer"
"2442701289","CP-358, 774"
"2442701289","Epidermal growth factor"
"2442701289","Erbitux"
"2442701289","ERK"
"2442701289","Erlotinib"
"2442701289","Gefitinib"
"2442701289","Gleevec"
"2442701289","Herceptin"
"2442701289","IMC-C225"
"2442701289","Irressa"
"2442701289","K-ras"
"2442701289","MEK"
"2442701289","Monoclonal antibody"
"2442701289","Non-small cell lung cancer"
"2442701289","OSI-774"
"0037367224","Apoptosis"
"0037367224","Breast"
"0037367224","Farnesyl transferase inhibitor"
"0037367224","Ras"
"0037367224","Tamoxifen"
"21344453004","Cancer drug resistance"
"21344453004","Single nucleotide polymorphisms"
"21344453004","Toxicity"
"0032852528","Angiogenesis"
"0032852528","Retinopathy"
"0032852528","Tumor growth"
"0032852528","Tyrosine kinases"
"0032852528","Vascular endothelial growth factor"
"0025998533","Hematopoietic stem cell"
"0025998533","Protein-tyrosine kinase"
"20944441857","Angiogenesis"
"20944441857","Colorectal cancer"
"20944441857","Growth factor"
"20944441857","Signaling"
"20944441857","Tyrosine kinase"
"17744390184","Islet of Langerhans"
"17744390184","Lymphangiogenesis"
"17744390184","Tumour metastasis"
"17744390184","VEGF-C"
"20944441692","Angiogenesis"
"20944441692","Biomarker"
"20944441692","VEGF"
"20944441692","VEGF receptor inhibitor"
"0038443099","Angiogenesis"
"0038443099","Angiogenesis inhibitors"
"0038443099","Anti-angiogenic therapy"
"10244266374","antiangiogenesis"
"10244266374","pharmacodynamics"
"10244266374","pharmacokinetics"
"10244266374","Phase I trial"
"10244266374","SU6668"
"10244266374","tyrosine kinase inhibitor"
"0033920380","Cytostatic agent"
"0033920380","Paired failure times"
"0033920380","Phase II trial"
"0033920380","Time to progression"
"0027227921","Clinical trials"
"0027227921","Efficiency"
"0027227921","Epidemiology"
"0027227921","Research design"
"0027227921","Sample size"
"0027227921","Statistics"
"0037263582","Clinicopathologic study"
"0037263582","Malignant gastric GIST"
"0037263582","Multivariate analysis Immunohistochemistry"
"0037263582","Prognostic factor"
"2142747025","Gastrointestinal stromal tumor"
"2142747025","KIT"
"2142747025","PDGFRA"
"14844317303","CD117"
"14844317303","Distant metastasis"
"14844317303","Gastrointestinal stromal tumor"
"14844317303","KIT mutation"
"14844317303","Tumor recurrence"
"0035122393","Gastrointestinal stromal tumors"
"0035122393","GIST"
"0035122393","Intestinal sarcoma"
"0035122393","Small intestinal neoplasms"
"7644242712","Gene expression"
"7644242712","GIST"
"7644242712","KIT"
"7644242712","Microarray"
"7644242712","Mutations"
"7644242712","PDGFRA"
"3042646931","GIST"
"3042646931","Mutations"
"3042646931","PDGFRA"
"20944443259","Consensus"
"20944443259","ESMO"
"20944443259","GIST"
"20944443259","Imatinib"
"0036303804","Cytogenetics"
"0036303804","Gastrointestinal neoplasm"
"0036303804","KIT"
"0036303804","Mutation"
"0036303804","Oncogenic"
"0036303804","Receptor tyrosine kinase"
"0036303804","Sarcoma"
"13844294023","FDG PET"
"13844294023","GIST"
"13844294023","Image co-registration"
"13844294023","Molecular imaging"
"13844294023","Treatment response"
"12144291080","c-KIT"
"12144291080","Gastrointestinal stromal tumours"
"12144291080","Imatinib mesylate"
"12144291080","PDGFRA"
"12344335787","Bevacizumab"
"12344335787","Imatinib mesylate"
"12344335787","Renal cell carcinoma"
"12344335787","Thalidomide"
"0032323152","Carcinoma"
"0032323152","Kidney"
"0032323152","Nephrectomy"
"0032323152","Renal cell"
"0033015616","Bcl-2"
"0033015616","p53"
"0033015616","Proliferating cell nuclear antigen"
"0033015616","Renal cell carcinoma"
"0030856880","Ki-67"
"0030856880","Mitotic index"
"0030856880","Prognosis"
"0030856880","Prostate carcinoma"
"0030856880","S-phase fraction"
"0031748713","Multivariate analysis"
"0031748713","Prognostic factors"
"0031748713","Renal cell carcinoma"
"0031748713","Silver- stained nucleolar organizer regions (AgNORs)"
"0026023508","nucleolar organizer regions"
"0026023508","prognosis"
"0026023508","renal cell carcinoma"
"0035990421","Autoimmunity"
"0035990421","Interleukin-2"
"0035990421","Myasthenia gravis"
"0035990421","Renal cell cancer"
"2442490125","Carcinoma, renal cell"
"2442490125","Ki-67 antigen"
"2442490125","Kidney"
"2442490125","MN antigen, human"
"2442490125","Tumor markers, biological"
"0034905780","Clinicopathology"
"0034905780","Histology"
"0034905780","Immunohistochemistry"
"0034905780","Immunotherapy"
"0034905780","Renal cell carcinoma"
"0028006091","HLA class I"
"0028006091","Metastases"
"0028006091","Renal cell carcinoma"
"0030867401","Cytokine secretion"
"0030867401","Cytotoxic T lymphocytes"
"0030867401","Lymphocyte subsets"
"0030867401","Renal cell carcinoma"
"0030867401","Tumour-infiltrating lymphocytes"
"0030023895","clinical stage"
"0030023895","interferon-γ"
"0030023895","renal cell carcinoma"
"0030023895","tumor infiltrating lymphocytes"
"0030000422","Immunotherapy"
"0030000422","Interleukin-2"
"0030000422","Renal cell carcinoma"
"0030000422","Tumor-infiltrating lymphocytes"
"0030449573","DNA ploidy"
"0030449573","HLA-II"
"0030449573","IL-2 immunotherapy"
"0030449573","macrophages"
"0030449573","renal cell carcinoma"
"0032999409","Organogenesis"
"0032999409","Receptor protein tyrosine kinase (RPTK)"
"0032999409","Signaling pathways"
"0032999409","Tumor invasion"
"0032999409","Wound healing"
"0030271724","Adhesion"
"0030271724","EGF"
"0030271724","Invasion"
"0030271724","Metalloproteinase"
"0030271724","Metastasis"
"0030271724","Motility"
"0030271724","Renal carcinoma"
"16244379522","BAY 43-9006"
"16244379522","Bevacizumab"
"16244379522","RCC"
"16244379522","SU11248"
"16244379522","VEGF"
"16244379522","VHL"
"0036738403","Endothelial cell function"
"0036738403","Hemostasis"
"0036738403","SU5416"
"0036738403","Vascular endothelial growth factor"
"0034101808","Microvessel density"
"0034101808","Renal cell carcinoma"
"0034101808","VEGF expression"
"0036362221","Cancer therapy"
"0036362221","EGFR-TKI"
"0036362221","Predictive factor"
"0036362221","Prognostic factor"
"0036362221","ZD1839 (Iressa™)"
"0038354561","Angiogenesis"
"0038354561","Bladder cancer"
"0038354561","Epidermal growth factor receptor family"
"0038354561","Her2/neu"
"0038354561","IMC-C225"
"0038354561","Tyrosine kinase inhibitors"
"10744221013","ABX-EGF"
"10744221013","EGFR"
"10744221013","Epidermal growth factor"
"10744221013","Epidermal growth factor receptor"
"10744221013","Transforming growth factor-α"
"0035048096","Cytokine therapy"
"0035048096","Renal cell carcinoma"
"0037303885","Angiogenesis"
"0037303885","Chemotherapy"
"0037303885","Clinical trial"
"0037303885","Monoclonal antibody"
"0037303885","Vascular endothelial growth factor"
"0035116613","EGF"
"0035116613","FGF"
"0035116613","Growth factors"
"0035116613","PDGF"
"0035116613","Signal transduction"
"0035116613","VEGF"
"0242386261","AML"
"0242386261","c-Kit"
"0242386261","FLT3"
"0242386261","Mutations"
"0242386261","Pathogenesis"
"0242386261","Prognosis"
"0242386261","RTKs"
"0026846928","6FGF"
"0026846928","Angiogenesis"
"0026846928","Angiogenic phenotype"
"0026846928","Antiangiogenesis"
"0031870786","Angiogenesis"
"0031870786","Collagenase"
"0031870786","Gelatinase"
"0031870786","Metalloproteinases"
"0031870786","VEGF"
"0029953671","Angiogenesis"
"0029953671","Extracellular matrix"
"0029953671","Plasminogen activator inhibitor-1"
"0029953671","Polyoma virus middle-T oncogene"
"0029953671","Tissue-type plasminogen activator"
"0029953671","Urokinase-type plasminogen activator"
"0029988680","Angiogenesis"
"0029988680","Lung carcinoma"
"0029988680","Proliferation"
"0029988680","Vascular endothelial growth factor (VEGF)"
"1542426623","Biomarker"
"1542426623","Immunohistochemistry"
"1542426623","in vivo"
"1542426623","Microarray"
"1542426623","SU11248"
"1542315370","GIST"
"1542315370","Imatinib"
"1542315370","KIT"
"1542315370","PDGF-Rα"
"1542315370","RTK inhibitor"
"1542315370","Targeted therapy"
"2342557044","Epidermal growth factor receptor (EGFR)"
"2342557044","Non-small-cell lung cancer (NSCLC)"
"2342557044","Targeted therapy"
"27644557532","Blood vessels"
"27644557532","Pathologic neovascularization"
"27644557532","Vascular endothelium"
"0034693757","MEN 2"
"0034693757","Papillary thyroid carcinomas"
"0034693757","RET"
"0034693757","Signal transduction"
"0347133261","Breast cancer"
"0347133261","C-fms"
"0347133261","Growth factor"
"0347133261","Lactogenesis"
"0347133261","Macrophage"
"33646108821","Food"
"33646108821","Pharmacokinetics"
"33646108821","SU11248"
"33646108821","SU12662"
"33646108821","Sunitinib malate"
"23744445106","Anti-angiogenesis"
"23744445106","Cancer"
"23744445106","Carbonic anhydrase IX"
"23744445106","Kidney"
"23744445106","Metastases"
"23744445106","Small molecule inhibitors"
"23744445106","Therapy"
"23744431849","Chemotherapy"
"23744431849","Cytokines"
"23744431849","Drug resistance"
"23744431849","Renal cell cancer"
"23744456812","5-Fluorouracil"
"23744456812","Immunotherapy"
"23744456812","Interferon-alpha"
"23744456812","Interleukin-2"
"23744456812","Metastases"
"23744456812","Renal cell cancer"
"20044362947","Gastrointestinal stromal tumor"
"20044362947","GIST"
"20044362947","Imatinib mesylate"
"20044362947","Targeted therapy"
"0031910169","Breast carcinoma"
"0031910169","Growth factor receptors"
"0031910169","Growth factors"
"0031910169","Immunohistochemistry"
"0031906775","Carcinoid"
"0031906775","Neuroendocrine"
"0031906775","Tumours"
"0031906775","Vascular endothelial growth factor"
"20944442418","Gastrointestinal stromal tumor"
"20944442418","Gene expression"
"20944442418","KIT mutation"
"20944442418","Pediatric"
"20944442418","Receptor tyrosine kinase"
"20344371928","Gastrointestinal"
"20344371928","Pediatric"
"20344371928","Stromal"
"20344371928","Tumors"
"1642442499","Epidermal growth factor receptor"
"1642442499","Lung cancer"
"1642442499","Monoclonal antibodies"
"1642442499","Non-small-cell lung cancer"
"1642442499","Tyrosine-kinase inhibitors"
"21244457921","Antitumour"
"21244457921","Combination therapy"
"21244457921","Monotherapy"
"21244457921","Patient selection"
"21244457921","Targeted therapy"
"0032169018","Permeability"
"0032169018","Vascular density"
"0032169018","Vascular regression"
"0030999445","Cell cycle"
"0030999445","Endothelial cells"
"0030999445","Senescence"
"0030999445","VPF/VEGF"
"84918815964","Cancer"
"84918815964","Global estimates"
"84918815964","GLOBOCAN"
"84918815964","Incidence"
"84918815964","Mortality"
"33645659233","Gastric cancer"
"33645659233","Gastric cancer screening"
"33645659233","Japan"
"33645659233","Prospective study"
"84884705232","Dihydropyrimidine dehydrogenase"
"84884705232","Excision repair cross-complementing gene 1"
"84884705232","Gastric cancer"
"84884705232","Prognostic factor"
"84884705232","Thymidylate synthase"
"84884705232","Vascular endothelial growth factor"
"0032921628","Cancer"
"0032921628","Chemotherapy"
"0032921628","ECF"
"0032921628","FAMTX"
"0032921628","Gastric"
"0032921628","Oesophagogastric"
"63749096474","5-fluorouracil"
"63749096474","Capecitabine"
"63749096474","Fluoropyrimidine"
"63749096474","Oesophago-gastric cancer"
"63749096474","Overall survival"
"58149383761","5-FU (5-fluorouracil)"
"58149383761","Alternate-day S-1 regimen"
"58149383761","Balancing efficacy and toxicity"
"58149383761","S-1 (TS-1®)"
"58149383761","S-1 and low-dose CDDP therapy"
"84886788915","5-Fluorouracil"
"84886788915","Cisplatin"
"84886788915","FLAGS"
"84886788915","Gastric"
"84886788915","Phase 3"
"84886788915","S-1"
"64949201263","Advanced gastric cancer"
"64949201263","Depth of invasion"
"64949201263","Diffuse type"
"64949201263","Peritoneal free cancer cell"
"64949201263","Prognosis"
"80054057131","EGFR"
"80054057131","Gastric cancer"
"80054057131","HER2"
"80054057131","Lapatinib"
"58749089260","Cetuximab"
"58749089260","Chemotherapy"
"58749089260","Epidermal growth factor"
"58749089260","Epidermal growth factor receptor"
"58749089260","Gastric cancer"
"58749089260","Transforming growth factor-α"
"79957864676","Biomarkers"
"79957864676","Cetuximab"
"79957864676","EGFR-1"
"79957864676","Gastric cancer"
"79957864676","Irinotecan"
"79957864676","PTEN"
"76349109904","Antibody"
"76349109904","Cetuximab"
"76349109904","Chemotherapy"
"76349109904","EGFR"
"76349109904","Gastric cancer"
"76349109904","KRAS mutation"
"79957539777","Capecitabine"
"79957539777","Cetuximab"
"79957539777","Gastric cancer"
"79957539777","Oxaliplatin"
"79957539777","Targeted therapy"
"84866529371","Cetuximab"
"84866529371","Chemotherapy"
"84866529371","Colorectal cancer"
"84866529371","Fluoropyrimidine"
"84866529371","Meta-analysis"
"84906803582","Advanced gastric cancer"
"84906803582","Anti-EGFR"
"84906803582","Irinotecan"
"84906803582","Nimotuzumab"
"84906803582","Second-line therapy"
"84875796932","FISH"
"84875796932","Gastric cancer"
"84875796932","Gene amplification"
"84875796932","MET"
"84875796932","PCR"
"80053341349","Best supportive care"
"80053341349","Gastric cancer"
"80053341349","Irinotecan"
"80053341349","Phase III study"
"80053341349","Second-line"
"84917670422","Autophagy"
"84917670422","Cisplatin resistance"
"84917670422","mTOR"
"84917670422","NSCLC"
"84917670422","Radiosensitization"
"26444503696","AKT"
"26444503696","Chemoresistance"
"26444503696","Gastric cancer"
"26444503696","Loss of heterozygosity"
"26444503696","Phosphorylation"
"26444503696","PTEN"
"33947099498","Angiogenesis"
"33947099498","Gastric cancer"
"33947099498","Mammalian target of rapamycin"
"33947099498","Rapamycin"
"33947099498","Tumor growth"
"77957891539","Gastric cancer"
"77957891539","MTOR"
"77957891539","RAD001"
"77957891539","Thymidylate synthase"
"84885926936","Antiangiogenesis"
"84885926936","HCC"
"84885926936","MET"
"84885926936","Sorafenib"
"84885926936","TACE"
"84861038995","Colorectal cancer"
"84861038995","Combination treatment"
"84861038995","GIST"
"84861038995","Regorafenib"
"84861038995","Renal cell cancer"
"84861038995","Tyrosine kinase inhibitor"
"84885173677","Hepatocellular carcinoma"
"84885173677","Receptor kinase inhibition"
"84885173677","Regorafenib"
"84885173677","Safety Second line"
"84885173677","Tolerability"
"34248591612","Epidermal growth factor receptor"
"34248591612","ERK"
"34248591612","Mitogen-activated protein kinases"
"34248591612","Monoclonal antibodies"
"34248591612","Ras"
"34248591612","Small molecule inhibitors"
"84880917333","Amplification"
"84880917333","c-Met"
"84880917333","Hepatocellular carcinoma"
"84880917333","Recurrence"
"62349137063","Hepatocellular carcinoma"
"62349137063","Liver cancer"
"62349137063","Meta-analysis"
"62349137063","Spontaneous regression"
"84922544747","CD163"
"84922544747","CD68"
"84922544747","Hepatocellular carcinoma"
"84922544747","Macrophages"
"84922544747","Spontaneous regression"
"84879141840","CTLA-4"
"84879141840","Immunotherapy"
"84879141840","Liver cancer"
"84879141840","Treg"
"0036224309","Adenovirus"
"0036224309","Dl1520"
"0036224309","Hepatocellular carcinoma"
"0036224309","P53"
"0036224309","Tumor"
"84920837701","cancer cases"
"84920837701","cancer statistics"
"84920837701","death rates"
"84920837701","incidence"
"84920837701","mortality"
"84920837701","survival"
"84920837701","trends"
"84894420746","Bladder cancer"
"84894420746","Bladder sparing treatments"
"84894420746","Chemotherapy"
"84894420746","Cisplatin-based"
"84894420746","Comorbidities"
"84894420746","Cystectomy"
"84894420746","EAU guidelines"
"84894420746","Infiltrative"
"84894420746","Invasive"
"84894420746","Quality of life"
"84876305104","Incidence"
"84876305104","Neoplasm staging"
"84876305104","SEER program/statistics &amp; numerical data"
"84876305104","Survival analysis"
"84876305104","Urinary bladder neoplasms/mortality"
"20444453658","Bladder"
"20444453658","Bladder neoplasms"
"20444453658","Cisplatin"
"20444453658","Drug therapy"
"84898978284","circulating tumor cells"
"84898978284","early bladder cancer"
"84898978284","micrometastatic disease"
"84898978284","prognosis"
"53149143875","Bladder cancer"
"53149143875","Second-line"
"53149143875","Transitional cell carcinoma of the urothelium"
"53149143875","Urothelial carcinoma"
"29144434734","Bladder cancer"
"29144434734","EORTC"
"29144434734","M-VAC chemotherapy"
"29144434734","Randomized trial"
"29144434734","Transitional cell carcinoma"
"33746298622","Adjuvant chemotherapy"
"33746298622","Aged"
"33746298622","Bladder neoplasms"
"33746298622","Creatinine/blood"
"33746298622","Cystectomy"
"33746298622","Glomerular filtration rate"
"33746298622","Kidney function tests"
"79955629384","Bladder cancer"
"79955629384","Chemotherapy"
"79955629384","Cystectomy"
"79955629384","EAU guidelines"
"79955629384","Multidisciplinary management"
"79955629384","Muscle-invasive"
"79955629384","Quality of life"
"79955629384","Radiation therapy"
"33646844469","Phase II"
"33646844469","Transitional cell carcinoma (TCC) of the bladder"
"33646844469","Vinflunine"
"84878442860","Antineoplastic"
"84878442860","Bladder neoplasms"
"84878442860","Survival analysis"
"84878442860","Transitional cell carcinoma"
"84878442860","Urologic tumor"
"0037103074","Advanced urothelial tumors"
"0037103074","Chemotherapy"
"0037103074","Cisplatin"
"0037103074","Gemcitabine"
"0037103074","Paclitaxel"
"0037103074","Prognostic factors"
"0037103074","Transitional cell carcinoma"
"78650046514","Angiogenesis"
"78650046514","Bevacizumab"
"78650046514","Bladder cancer"
"78650046514","Sorafenib"
"78650046514","Sunitinib"
"78650046514","Urothelial carcinoma"
"84866455864","Angiogenesis"
"84866455864","FGF2"
"84866455864","OPN"
"84866455864","RHOC"
"84866455864","Urinary bladder"
"84866455864","VEGFA"
"0030974548","bladder carcinoma"
"0030974548","platelet-derived endothelial cell growth factor (PDECGF)"
"0030974548","prognosis"
"0030974548","thymidine phosphorylase"
"0034791795","CD34"
"0034791795","Immunohistochemistry"
"0034791795","Platelet-derived endothelial cell growth factor/thymidine phosphorylase"
"0034791795","pT1 G3 bladder cancer"
"84862165679","Bladder cancer"
"84862165679","Diagnosis"
"84862165679","Gene expression"
"84862165679","Matrix metalloproteinase"
"84862165679","Prognosis"
"84889856078","Angiogenesis"
"84889856078","Bladder cancer"
"84889856078","Sunitinib"
"84889856078","Urothelial carcinoma"
"84877613151","Bladder cancer"
"84877613151","Diabetic retinopathy"
"84877613151","Progression"
"84877613151","Vascular endothelial growth factor (VEGF)"
"0034827699","Biological"
"0034827699","Bladder"
"0034827699","Bladder neoplasms"
"0034827699","Endothelial growth factors"
"0034827699","Prognosis"
"0034827699","Tumor markers"
"47949128768","Angiogenesis"
"47949128768","Bevacizumab (avastin)"
"47949128768","Urethra"
"47949128768","Urothelial cancer"
"47949128768","Vascular endothelial growth factor"
"84926219735","Guideline"
"84926219735","Meta-analysis"
"84926219735","Renal cell carcinoma"
"84926219735","Systematic review"
"67649354223","Cisplatin"
"67649354223","Sunitinib malate"
"67649354223","Urothelial carcinoma"
"84923130166","Advanced urothelial tract"
"84923130166","Clinical trial"
"84923130166","First-line treatment"
"84923130166","Phase 2"
"84923130166","Sunitinib"
"84923130166","transitional cell carcinoma"
"84876982362","Antiangiogenic therapy"
"84876982362","Chemotherapy"
"84876982362","Hematologic toxicity"
"84876982362","Neoadjuvant"
"84876982362","Phase II"
"80053270703","Biomarkers"
"80053270703","Interleukin-8"
"80053270703","Sunitinib"
"80053270703","Urothelial carcinoma"
"84896703767","angiogenesis"
"84896703767","bladder cancer"
"84896703767","chemotherapy"
"84896703767","maintenance therapy"
"84896703767","sunitinib"
"84896703767","urothelial carcinoma"
"79959571422","Biomarkers"
"79959571422","Predictive"
"79959571422","Sunitinib"
"79959571422","Transitional cell carcinoma"
"79959571422","Urothelial cancer"
"84910145396","Apoptosis"
"84910145396","Mitogen activated protein kinase (MAPK) signaling"
"84910145396","Tyrosine kinase inhibitor"
"84910145396","Urothelial cancer"
"77954324477","bladder cancer"
"77954324477","ERK"
"77954324477","sorafenib"
"77954324477","urothelial cancer"
"77954149972","Doxorubicin"
"77954149972","eIF2α"
"77954149972","PERK"
"77954149972","Sorafenib"
"77954149972","Urothelial cancer"
"84856071311","First-line"
"84856071311","Metastatic urothelial cancer"
"84856071311","Phase II"
"84856071311","Sorafenib"
"84896694547","advanced urothelial cancer"
"84896694547","chemotherapy"
"84896694547","tyrosine-kinase-inhibitors"
"84896694547","VEGFR-overexpression"
"84878949540","advanced urothelial carcinoma"
"84878949540","platelet-derived growth factor receptor β"
"84878949540","sorafenib"
"84878949540","vascular endothelial growth factor receptor 2"
"70149124507","Cisplatin"
"70149124507","Sorafenib"
"70149124507","Tyrosine kinase inhibitors"
"70149124507","Urothelial cancer"
"84887993264","Pazopanib"
"84887993264","Urothelial cancer"
"84887993264","VEGF tyrosine kinase inhibitors"
"84891851601","angiogenesis"
"84891851601","biomarkers"
"84891851601","pazopanib"
"84891851601","transitional cell carcinoma"
"84891851601","urothelial cancer"
"84875055446","clinical trial"
"84875055446","pazopanib"
"84875055446","phase I study"
"84875055446","second line"
"84875055446","urothelial carcinoma"
"84875055446","vinflunine"
"84905175125","C-Met"
"84905175125","Clinical trial"
"84905175125","Receptor tyrosine kinase"
"84905175125","Renal cancer"
"84905175125","Vegfr-2"
"84925449125","Bladder cancer"
"84925449125","Hepatocyte growth factor"
"84925449125","Met"
"84925449125","Tumor cell invasion"
"84925449125","Tumor growth"
