"PubSID","SID","Name","City","Country","URL"
"27644560616","60060733","Ospedale Policlinico","Verona","Italy",""
"0033083830","60013749","Osaka Medical Center for Cancer and Cardiovascular Diseases","","Japan",""
"1242296785","60060733","Ospedale Policlinico","Verona","Italy",""
"0036131438","108201726","Mayo Clini","Rochester","United States",""
"0036131438","60005558","Mayo Clinic","Rochester","United States",""
"0034934101","60005558","Mayo Clinic","Rochester","United States",""
"12544257520","60016259","Hackensack University Medical Center","Hackensack","United States",""
"12544257520","60027565","Columbia University Medical Center","New York","United States",""
"2142822297","60005247","David Geffen School of Medicine at UCLA","Los Angeles","United States",""
"0036895290","60027550","University of California, Los Angeles","Los Angeles","United States",""
"23344440173","60009848","Hopital Foch","Suresnes","France",""
"4644251853","60024144","Hopital La Timone","Marseille","France",""
"4644251853","60030259","Hopital Salvator","Marseille","France",""
"0033880720","60030259","Hopital Salvator","Marseille","France",""
"29144449871","60030259","Hopital Salvator","Marseille","France",""
"0037837712","60009343","Memorial Sloan-Kettering Cancer Center","New York","United States",""
"0033847587","60009968","Novartis International AG","Basel","Switzerland",""
"0033847587","60013409","National Cancer Institute","Bethesda","United States",""
"0033847587","60017216","Loyola University Medical Center","Maywood","United States",""
"0033847587","60026209","Genentech Incorporated","San Francisco","United States",""
"0034648702","60005281","National Heart, Lung, and Blood Institute","Bethesda","United States",""
"0034648702","60006577","National Institutes of Health, Bethesda","Bethesda","United States",""
"0034648702","60008438","National Institute of Diabetes and Digestive and Kidney Diseases","Bethesda","United States",""
"0034648702","60013409","National Cancer Institute","Bethesda","United States",""
"0034648702","60016257","NIH Clinical Center","Bethesda","United States",""
"1142286449","60005281","National Heart, Lung, and Blood Institute","Bethesda","United States",""
"1142286449","60006577","National Institutes of Health, Bethesda","Bethesda","United States",""
"23744438018","60001881","University of Sheffield","Sheffield","United Kingdom",""
"3042634240","60026851","University of Oxford","Oxford","United Kingdom",""
"4243926785","60016733","Oregon Health and Science University","Portland","United States",""
"0036769721","107453067","Catholic University Hospital","Leuven","Belgium",""
"33645092405","60033293","University of Washington Medical Center","Seattle","United States",""
"0036731703","60005247","David Geffen School of Medicine at UCLA","Los Angeles","United States",""
"20844459809","100498218","Pathology Unit","Milan","Italy",""
"20844459809","100667553","Molec. Mech. of Tumor Growth/P. U.","Milan","Italy",""
"20844459809","100671981","Adult Sarcoma Medical Oncology Unit","Milan","Italy",""
"20844459809","100794594","Nuclear Medicine Unit","Milan","Italy",""
"20844459809","100815583","Radiotherapy Unit 1","Milan","Italy",""
"20844459809","100903213","Radiodiagnostic Unit 2","Milan","Italy",""
"20844459809","106093381","Pathology Unit A","Milan","Italy",""
"20844459809","107322999","Palliative Care Unit","Milan","Italy",""
"20844459809","112883258","Melanoma Sarcoma Unit","Milan","Italy",""
"20844459809","117738219","Novartis Pharma","Origgio","Italy",""
"20844459809","60083539","Fondazione IFOM Istituto Firc di Oncologia Molecolare","Milan","Italy",""
"9144230676","117724067","Novartis Pharmaceuticals","East Hanover","United States",""
"9144230676","60014334","Dana-Farber Cancer Institute","Boston","United States",""
"9144230676","60018058","Glasgow Royal Infirmary","Glasgow","United Kingdom",""
"9144230676","60022135","Klinikum der Johannes-Gutenberg-Universitat und Fachbereich Medizin","Mainz","Germany",""
"9144230676","60027386","Institut de Cancerologie Gustave Roussy","Villejuif","France",""
"9144230676","60029929","Massachusetts General Hospital","Boston","United States",""
"9144230676","60033129","Peter Maccallum Cancer Centre","","Australia",""
"2542476057","60021859","Universita degli Studi di Firenze","Florence","Italy",""
"0035884231","60003915","Vanderbilt University","Nashville","United States",""
"28844449401","60008130","Massachusetts General Hospital Cancer Center","Boston","United States",""
"17144386959","60031841","University of Medicine and Dentistry of New Jersey","Newark","United States",""
"2942550603","60018424","National Cancer Center Hospital","Tokyo","Japan",""
"2942550603","60023890","National Cancer Center Research Institute","Tokyo","Japan",""
"1542503746","60001997","VU University Medical Center","Amsterdam","Netherlands",""
"1542713370","60015023","University of Texas M. D. Anderson Cancer Center","Houston","United States",""
"27544503230","106582639","Asklepios Fachkliniken","Gauting","Germany",""
"27544503230","60004219","AstraZeneca","London","United Kingdom",""
"27544503230","60013855","Maharaj Nakorn Chiang Mai Hospital","Chaing Mai","Thailand",""
"27544503230","60018517","Tata Memorial Hospital","Mumbai","India",""
"27544503230","60028784","Christie Hospital NHS Foundation Trust","Manchester","United Kingdom",""
"27544503230","60031809","National Cancer Centre, Singapore","Singapore City","Singapore",""
"27544503230","60041952","Institute of Oncology Cluj","Cluj","",""
"27544503230","60069943","Instituto do Cancer Dr. Arnaldo","Sao Paulo","Brazil",""
"27544503230","60095877","Johns Hopkins Singapore","Singapore City","Singapore",""
"8444240380","60010925","National Cancer Center Hospital East","Kashiwa","Japan",""
"8444240380","60018424","National Cancer Center Hospital","Tokyo","Japan",""
"8444240380","60023890","National Cancer Center Research Institute","Tokyo","Japan",""
"4344646459","60024541","New York University School of Medicine","New York","United States",""
"32544443644","60024740","International University of Health and Welfare","Otawara","Japan",""
"19944433797","60014739","UT Southwestern Medical School","Dallas","United States",""
"19944433797","60023147","Okayama University","Okayama","Japan",""
"19944433797","60026695","UT Southwestern Medical Center","Dallas","United States",""
"33644935076","60013263","Ospedale Bellaria","Bologna","Italy",""
"33644935076","60033731","Ospedale Maggiore","Bologna","Italy",""
"33745277110","60017293","Universita degli Studi di Napoli Federico II","Naples","Italy",""
"33745277110","60026777","Seconda Universita degli Studi di Napoli","Naples","Italy",""
"33745277110","60085022","Azienda Ospedaliera S.G. Moscati","Avellino","Italy",""
"0037674062","60029278","University of Chicago","Chicago","United States",""
"24944484717","60032838","Stanford University School of Medicine","Stanford","United States",""
"23044511620","100319050","Tacoma General Hospital","Takoma Park","United States",""
"23044511620","60008661","Sacred Heart Hospital - Pensacola","Pensacola","United States",""
"23044511620","60009389","Fox Chase Cancer Center","Philadelphia","United States",""
"23044511620","60020530","Mount Carmel Health System","Columbus","United States",""
"23044511620","60022577","Roswell Park Cancer Institute","Buffalo","United States",""
"30644478919","100318616","Medical University Clinic","Liestal","Switzerland",""
"30644478919","60003676","Kantonsspital Graubunden","Chur","Switzerland",""
"30644478919","60019619","UniversitatsSpital Zurich","Zurich","Switzerland",""
"30644478919","60022646","Kantonsspital St Gallen","St Gallen","Switzerland",""
"30644478919","60023561","Centre Hospitalier Universitaire Vaudois","Lausanne","Switzerland",""
"30644478919","60028287","Universitatsspital Basel","Basel","Switzerland",""
"30644478919","60074400","Tumor-Center ZeTuP","St Gallen","Switzerland",""
"33644822287","60018527","University of Wisconsin","Madison","United States",""
"20044372705","60027817","Princess Margaret Hospital University of Toronto","Toronto","Canada",""
"2142641698","60009343","Memorial Sloan-Kettering Cancer Center","New York","United States",""
"0038343121","60015023","University of Texas M. D. Anderson Cancer Center","Houston","United States",""
"33144463758","60016849","University of Toronto","Toronto","Canada",""
"12744255161","60002388","Albert Einstein College of Medicine of Yeshiva University","New York","United States",""
"24944440830","60015023","University of Texas M. D. Anderson Cancer Center","Houston","United States",""
"12744261478","60014232","VA Medical Center","","United States",""
"12744261478","60024890","Vanderbilt Ingram Cancer Center","Nashville","United States",""
"28944454332","60027817","Princess Margaret Hospital University of Toronto","Toronto","Canada",""
"33745970752","60033199","Barbara Ann Karmanos Cancer Institute","Detroit","United States",""
"27244447373","60009408","Wayne State University","Detroit","United States",""
"33646361363","60014334","Dana-Farber Cancer Institute","Boston","United States",""
"33646143020","60013409","National Cancer Institute","Bethesda","United States",""
"33646143020","60016849","University of Toronto","Toronto","Canada",""
"33144481305","100350771","NorthEast Medical Center","Sydney","United States",""
"33144481305","60004033","Wingate University","Wingate","United States",""
"0036842215","60002746","Harvard Medical School","Boston","United States",""
"0035294634","60013409","National Cancer Institute","Bethesda","United States",""
"21244488907","60014334","Dana-Farber Cancer Institute","Boston","United States",""
"0347615101","60033125","University of Leicester","Leicester","United Kingdom",""
"18044387648","60027817","Princess Margaret Hospital University of Toronto","Toronto","Canada",""
"1542438546","60002388","Albert Einstein College of Medicine of Yeshiva University","New York","United States",""
"32444439875","60006680","Bayer AG","Leverkusen","Germany",""
"32444439875","60007594","Juravinski Cancer Centre Hamilton Ontario","Hamilton","Canada",""
"32444439875","60007896","Universitats Klinikum Essen und Medizinische Fakultat","Essen","Germany",""
"32444439875","60014334","Dana-Farber Cancer Institute","Boston","United States",""
"32444439875","60021844","Marien Hospital Herne, Klinikum der Ruhr-Universitat Bochum","Herne","Germany",""
"32444439875","60025574","Bayer Corporation, USA","Whippany","United States",""
"32444439875","60028724","Institut Jules Bordet","Brussels","Belgium",""
"32444439875","60099558","Bayer Pharma AG","Berlin","Germany",""
"0034048844","60020065","Sanofi-Aventis Deutschland GmbH","Frankfurt am Main","Germany",""
"20444430119","60028784","Christie Hospital NHS Foundation Trust","Manchester","United Kingdom",""
"33645340325","60003500","Ohio State University","Columbus","United States",""
"33645340325","60011940","University of Wisconsin Paul P. Carbone Comprehensive Cancer Center","Madison","United States",""
"33645340325","60025553","University of Wisconsin School of Medicine and Public Health","Madison","United States",""
"33744805087","60018424","National Cancer Center Hospital","Tokyo","Japan",""
"33744805087","60022154","Okayama University Medical School","Okayama","Japan",""
"32144441841","60012256","Kaohsiung Medical University","Kaohsiung","Taiwan",""
"32144441841","60025370","National Taiwan University College of Medicine","Taipei","Taiwan",""
"32144441841","60027767","Chung Shan Medical University","Taichung","Taiwan",""
"32144441841","60073385","National Taiwan University Hospital","Taipei","Taiwan",""
"33645873928","60023147","Okayama University","Okayama","Japan",""
"33645873928","60080895","National Shikoku Cancer Center Hospital","Matsuyama","Japan",""
"31544464043","60033182","University of Michigan Medical School","Ann Arbor","United States",""
"0033630319","60009343","Memorial Sloan-Kettering Cancer Center","New York","United States",""
"0037010076","60006475","Vanderbilt University School of Medicine","Nashville","United States",""
"0033063774","60004219","AstraZeneca","London","United Kingdom",""
"0035117355","60008581","Abgenix, Inc.","Fremont","United States",""
"12444251187","100387316","ImClone Systems","Somerville","United States",""
"12444251187","60002441","Baylor College of Medicine","Houston","United States",""
"12444251187","60002717","Bristol-Myers Squibb","New York","United States",""
"12444251187","60009343","Memorial Sloan-Kettering Cancer Center","New York","United States",""
"12444251187","60009389","Fox Chase Cancer Center","Philadelphia","United States",""
"12444251187","60011889","The Cancer Institute of New Jersey","New Brunswick","United States",""
"12444251187","60015023","University of Texas M. D. Anderson Cancer Center","Houston","United States",""
"12444251187","60017994","Yale University School of Medicine","New Haven","United States",""
"12444251187","60021918","University of Virginia","Charlottesville","United States",""
"12444251187","60025371","University of Alabama","Tuscaloosa","United States",""
"12444251187","60031576","University of Vermont College of Medicine","Burlington","United States",""
"28044434622","60029278","University of Chicago","Chicago","United States",""
"0036568448","60031216","Johannes Gutenberg Universitat Mainz","Mainz","Germany",""
"17444431201","60000247","Weill Graduate School of Medical Sciences","New York","United States",""
"17444431201","60009343","Memorial Sloan-Kettering Cancer Center","New York","United States",""
"0032710319","60003237","University of Helsinki Haartman Institute","Helsinki","Finland",""
"0032710319","60026209","Genentech Incorporated","San Francisco","United States",""
"0029785838","60003625","Fred Hutchinson Cancer Research Center","Seattle","United States",""
"0029785838","60013409","National Cancer Institute","Bethesda","United States",""
"0029785838","60013780","National Institute of Neurological Disorders and Stroke","Bethesda","United States",""
"0025050735","60002746","Harvard Medical School","Boston","United States",""
"0025050735","60014334","Dana-Farber Cancer Institute","Boston","United States",""
"0025050735","60016782","Brigham and Women's Hospital","Boston","United States",""
"0036440693","60026754","Kagawa University Faculty of Medicine","Kita District","Japan",""
"27144527372","117507680","Bayer Inc.","Toronto","Canada",""
"27144527372","60007594","Juravinski Cancer Centre Hamilton Ontario","Hamilton","Canada",""
"27144527372","60025574","Bayer Corporation, USA","Whippany","United States",""
"27144527372","60027817","Princess Margaret Hospital University of Toronto","Toronto","Canada",""
"0037112181","60029278","University of Chicago","Chicago","United States",""
"0037379172","60005558","Mayo Clinic","Rochester","United States",""
"0037379172","60026829","Mayo Medical School","Rochester","United States",""
"0345359585","60005036","Universitatsklinikum Hamburg-Eppendorf und Medizinische Fakultat","Hamburg","Germany",""
"0345359585","60006490","Universitatsklinikum Munster","Munster","Germany",""
"0345359585","60006989","Pfizer Inc.","New York","United States",""
"0345359585","60008693","Portland VA Medical Center","Portland","United States",""
"0345359585","60015697","Community Cancer Care Incorporated","Indianapolis","United States",""
"0345359585","60025371","University of Alabama","Tuscaloosa","United States",""
"0345359585","60027550","University of California, Los Angeles","Los Angeles","United States",""
"0345359585","60030403","SUGEN, Inc.","San Francisco","United States",""
"24944453855","60031203","University of California System","Oakland","United States",""
"0037099598","60009968","Novartis International AG","Basel","Switzerland",""
"0037099598","60015781","Klinik fur Tumorbiologie","Freiberg am Neckar","Germany",""
"0037099598","60024805","Universitats Klinikum Freiburg und Medizinische Fakultat","Freiburg im Breisgau","Germany",""
"0037099598","60031216","Johannes Gutenberg Universitat Mainz","Mainz","Germany",""
"27144468094","60002746","Harvard Medical School","Boston","United States",""
"27144468094","60025685","Eli Lilly and Company","Indianapolis","United States",""
"27144468094","60029150","Sunnybrook Health Sciences Centre","Toronto","Canada",""
"27144468094","60030442","Istituto Europeo di Oncologia","Milan","Italy",""
"27144468094","60030521","Children's Hospital Boston","Boston","United States",""
"0030593729","60007776","Cornell University","Ithaca","United States",""
"0030593729","60009343","Memorial Sloan-Kettering Cancer Center","New York","United States",""
"0030593729","60018043","New York Presbyterian Hospital","New York","United States",""
"0028929682","60009968","Novartis International AG","Basel","Switzerland",""
"0036138580","60007997","Weill Cornell Medical College","New York","United States",""
"14144252047","60032732","Taussig Cancer Center","Cleveland","United States",""
"0028072991","60003443","Johns Hopkins Medical Institutions","Baltimore","United States",""
"0028072991","60013409","National Cancer Institute","Bethesda","United States",""
"0028072991","60027053","National Cancer Institute at Frederick","Frederick","United States",""
"1542344522","60010337","Institute of Cancer Research London","London","United Kingdom",""
"0345714775","60009343","Memorial Sloan-Kettering Cancer Center","New York","United States",""
"4143050397","60015481","University of Washington, Seattle","Seattle","United States",""
"0032932912","60082603","Adirondack Biomedical Research Institute, Inc.","Lake Placid","United States",""
"0036789574","60023242","Sanford Burnham Prebys Medical Discovery Institute","San Diego CA","United States",""
"10244229652","60014232","VA Medical Center","","United States",""
"4644363095","60016782","Brigham and Women's Hospital","Boston","United States",""
"0028157342","60027053","National Cancer Institute at Frederick","Frederick","United States",""
"0034113335","60007997","Weill Cornell Medical College","New York","United States",""
"33645972282","60024812","Semmelweis Egyetem","Budapest","Hungary",""
"33645972282","60030923","Orszagos Onkologiai Intezet Budapest","Budapest","Hungary",""
"33745685879","60010337","Institute of Cancer Research London","London","United Kingdom",""
"29844445765","60021160","Cleveland Clinic Foundation","Cleveland","United States",""
"29844445765","60025111","The University of North Carolina at Chapel Hill","Chapel Hill","United States",""
"20744445650","60003711","University of Pennsylvania, School of Medicine","Philadelphia","United States",""
"20744445650","60008323","John Radcliffe Hospital","Oxford","United Kingdom",""
"20744445650","60020416","Hammersmith Hospital","London","United Kingdom",""
"20744445650","60026851","University of Oxford","Oxford","United Kingdom",""
"9244228551","60003711","University of Pennsylvania, School of Medicine","Philadelphia","United States",""
"9244228551","60006297","University of Pennsylvania","Philadelphia","United States",""
"9244228551","60025111","The University of North Carolina at Chapel Hill","Chapel Hill","United States",""
"1342280515","60008130","Massachusetts General Hospital Cancer Center","Boston","United States",""
"1342280515","60029929","Massachusetts General Hospital","Boston","United States",""
"0142219359","60005247","David Geffen School of Medicine at UCLA","Los Angeles","United States",""
"0242581718","60009982","Harvard University","Cambridge","United States",""
"0242581718","60010688","Ottawa Regional Cancer Centre","Ottawa","Canada",""
"0242581718","60028897","University of Ottawa, Canada","Ottawa","Canada",""
"32944464205","60012270","McGill Cancer Centre","Montreal","Canada",""
"32944464205","60021600","University of Toronto Faculty of Medicine","Toronto","Canada",""
"34250201274","105508369","CIG Media Group","Dallas","United States",""
"34250201274","60014739","UT Southwestern Medical School","Dallas","United States",""
"34250201274","60032732","Taussig Cancer Center","Cleveland","United States",""
"33748254960","60001527","Geisinger Medical Center","Danville","United States",""
"33748254960","60021568","University of Texas Medical School at Houston","Houston","United States",""
"33748254960","60030426","Northwestern Memorial Hospital","Chicago","United States",""
"24044551995","60022756","Washington University in St. Louis, School of Medicine","St Louis","United States",""
"33746871442","60031040","Umea universitet","Umea","Sweden",""
"33645737942","60031040","Umea universitet","Umea","Sweden",""
"28344435137","60002746","Harvard Medical School","Boston","United States",""
"28344435137","60005558","Mayo Clinic","Rochester","United States",""
"28344435137","60010480","Mayo Clinic Cancer Center","Rochester","United States",""
"28344435137","60026877","Hopital Necker Enfants Malades","Paris","France",""
"1242272854","60002746","Harvard Medical School","Boston","United States",""
"1342288873","60029170","Lunds Universitet","Lund","Sweden",""
"1342288873","60031040","Umea universitet","Umea","Sweden",""
"0037771137","60011394","Medizinische Universitat Wien","Vienna","Austria",""
"0037771137","60026929","Allgemeines KrankenHaus Wien","Vienna","Austria",""
"18944385751","100334164","Fraser Valley Cancer Centre","Surrey","Canada",""
"0028235907","116641199","Departments of Urology","Yokohama","Japan",""
"0028235907","60010998","Yokohama City University School of Medicine","Yokohama","Japan",""
"0028235907","60027053","National Cancer Institute at Frederick","Frederick","United States",""
"0030856731","60026209","Genentech Incorporated","San Francisco","United States",""
"1942470411","100333267","Cancer and Leukemia Group B Statistical Center","Durham","United States",""
"1942470411","100480092","Central Office of the Chairman","Chicago","United States",""
"1942470411","60011092","University of Chicago Medical Center","Chicago","United States",""
"1942470411","60023691","University of California, San Francisco","San Francisco","United States",""
"0037468875","60030403","SUGEN, Inc.","San Francisco","United States",""
"3342967945","60002573","Radboud University Nijmegen Medical Centre","Nijmegen","Netherlands",""
"21044442672","60007278","UC Irvine","Irvine","United States",""
"21044442672","60014334","Dana-Farber Cancer Institute","Boston","United States",""
"21044442672","60030058","Beth Israel Deaconess Medical Center","Boston","United States",""
"31544455868","60021160","Cleveland Clinic Foundation","Cleveland","United States",""
"31544455868","60026209","Genentech Incorporated","San Francisco","United States",""
"31544455868","60029881","UCSF Comprehensive Cancer Center","San Francisco","United States",""
"31544455868","60032732","Taussig Cancer Center","Cleveland","United States",""
"1542327748","100758068","Centrum für Operative Urologie Bremen","Bremen","Germany",""
"1542327748","60009434","European Organisation for Research and Treatment of Cancer","Brussels","Belgium",""
"1542327748","60017216","Loyola University Medical Center","Maywood","United States",""
"1542327748","60026901","University of Colorado Hospital Denver","Denver","United States",""
"1542327748","60031069","KU Leuven– University Hospital Leuven","3000 Leuven","Belgium",""
"0037105733","60002393","University Colorado Cancer Center","Aurora","United States",""
"0037105733","60003625","Fred Hutchinson Cancer Research Center","Seattle","United States",""
"0037105733","60010065","University of Arizona","Tucson","United States",""
"0037105733","60029627","Loyola University Stritch School of Medicine","Maywood","United States",""
"0037105733","60030398","Temple University","Philadelphia","United States",""
"0041589465","60001361","University of Pittsburgh School of Medicine","Pittsburgh","United States",""
"0041589465","60005634","MedImmune, Inc.","Gaithersburg","United States",""
"0041589465","60021160","Cleveland Clinic Foundation","Cleveland","United States",""
"0041589465","60022778","Universita degli Studi di Bari","Bari","Italy",""
"0041589465","60026906","University of Pittsburgh Cancer Institute","Pittsburgh","United States",""
"0036717864","60001361","University of Pittsburgh School of Medicine","Pittsburgh","United States",""
"0036717864","60015543","University of Pittsburgh","Pittsburgh","United States",""
"0036717864","60021160","Cleveland Clinic Foundation","Cleveland","United States",""
"0036717864","60022778","Universita degli Studi di Bari","Bari","Italy",""
"0036717864","60030693","Benaroya Research Institute at Virginia Mason","Seattle","United States",""
"2142703727","60014059","Martin-Universitat Halle-Wittenberg","Halle","Germany",""
"4644288189","60029150","Sunnybrook Health Sciences Centre","Toronto","Canada",""
"0020318552","100724481","Second Department of Pathology","Osaka","Japan",""
"0020318552","100862354","The Department of Radiology","Osaka","Japan",""
"0020318552","101037846","Departments of Pathology","Osaka","Japan",""
"0020700953","100784685","Departments of Clinical Immunology and Biological Therapy","Houston","United States",""
"0020700953","116641104","Developmental Therapeutics","Houston","United States",""
"0020700953","60015023","University of Texas M. D. Anderson Cancer Center","Houston","United States",""
"0028202793","60006297","University of Pennsylvania","Philadelphia","United States",""
"0026011103","60006776","Mount Vernon Hospital","Northwood","United Kingdom",""
"0032535999","60023242","Sanford Burnham Prebys Medical Discovery Institute","San Diego CA","United States",""
"0032514402","60002746","Harvard Medical School","Boston","United States",""
"0035262598","60031101","University of Cambridge","Cambridge","United Kingdom",""
"0030932849","60013409","National Cancer Institute","Bethesda","United States",""
"0038376002","60029929","Massachusetts General Hospital","Boston","United States",""
"20344367537","60001633","Weatherall Institute of Molecular Medicine","Oxford","United Kingdom",""
"20344367537","60025858","Eidgenossische Technische Hochschule Zurich","Zurich","Switzerland",""
"0022858683","60003498","Kumamoto University School of Medicine","Kumamoto","Japan",""
"0032952010","60000087","Hadassah University Medical Centre","Jerusalem","Israel",""
"0032952010","60072445","Hebrew University-Hadassah Medical School","Jerusalem","Israel",""
"0032918412","60028842","Schepens Eye Research Institute","Boston","United States",""
"0030177056","60006776","Mount Vernon Hospital","Northwood","United Kingdom",""
"0028852080","60006776","Mount Vernon Hospital","Northwood","United Kingdom",""
"0024330132","60001490","University of Glasgow","Glasgow","United Kingdom",""
"0027394450","60027386","Institut de Cancerologie Gustave Roussy","Villejuif","France",""
"0024465844","60006776","Mount Vernon Hospital","Northwood","United Kingdom",""
"0025793698","60005397","School of Medicine, University of Auckland","Auckland","New Zealand",""
"0027173672","60006776","Mount Vernon Hospital","Northwood","United Kingdom",""
"0024555010","60008524","University of Bradford","Bradford","United Kingdom",""
"0024438533","60031216","Johannes Gutenberg Universitat Mainz","Mainz","Germany",""
"0024335180","60005397","School of Medicine, University of Auckland","Auckland","New Zealand",""
"0001851181","60012754","Cancer Research UK","London","United Kingdom",""
"0030951899","60003892","Arizona State University","Tempe","United States",""
"0030951899","60006776","Mount Vernon Hospital","Northwood","United Kingdom",""
"1642494772","60000305","Case Western Reserve University","Cleveland","United States",""
"1642494772","60015481","University of Washington, Seattle","Seattle","United States",""
"1642494772","60021578","University Hospitals Case Medical Center","Cleveland","United States",""
"1642494772","60029445","University of Minnesota Twin Cities","Minneapolis","United States",""
"4444306383","60021578","University Hospitals Case Medical Center","Cleveland","United States",""
"33645728030","60006404","CASE School of Medicine","Cleveland","United States",""
"0034092011","60029150","Sunnybrook Health Sciences Centre","Toronto","Canada",""
"0032748385","60003625","Fred Hutchinson Cancer Research Center","Seattle","United States",""
"0032748385","60018179","University of South Carolina","Columbia","United States",""
"0032748385","60024885","University of Arkansas for Medical Sciences","Little Rock","United States",""
"0032748385","60026827","Rockefeller University","New York","United States",""
"2942615257","60023403","Rutgers Robert Wood Johnson Medical School at New Brunswick","New Brunswick","United States",""
"2942615257","60029150","Sunnybrook Health Sciences Centre","Toronto","Canada",""
"0026486664","60014334","Dana-Farber Cancer Institute","Boston","United States",""
"0026486664","60030521","Children's Hospital Boston","Boston","United States",""
"11144354392","60013409","National Cancer Institute","Bethesda","United States",""
"11144354392","60029929","Massachusetts General Hospital","Boston","United States",""
"0037267544","60006298","University of Florida Shands Cancer Center","Gainesville","United States",""
"0037267544","60007567","University of Florida College of Medicine","Gainesville","United States",""
"0035173755","60015023","University of Texas M. D. Anderson Cancer Center","Houston","United States",""
"7444259131","60007567","University of Florida College of Medicine","Gainesville","United States",""
"7444259131","60013959","University of Florida","Gainesville","United States",""
"0029414976","60025778","University Michigan Ann Arbor","Ann Arbor","United States",""
"0028930050","60003892","Arizona State University","Tempe","United States",""
"0028930050","60028784","Christie Hospital NHS Foundation Trust","Manchester","United Kingdom",""
"27644466314","100481033","OXiGENE Inc.","Waltham","United States",""
"27644466314","60007997","Weill Cornell Medical College","New York","United States",""
"27644466314","60009343","Memorial Sloan-Kettering Cancer Center","New York","United States",""
"27644466314","60025685","Eli Lilly and Company","Indianapolis","United States",""
"0037096814","60000305","Case Western Reserve University","Cleveland","United States",""
"0037096814","60006776","Mount Vernon Hospital","Northwood","United Kingdom",""
"0037096814","60021578","University Hospitals Case Medical Center","Cleveland","United States",""
"0037096814","60028124","West Virginia University Robert C. Byrd Health Sciences Center","Morgantown","United States",""
"0037096814","60029445","University of Minnesota Twin Cities","Minneapolis","United States",""
"0042887593","60020416","Hammersmith Hospital","London","United Kingdom",""
"0042386700","60020416","Hammersmith Hospital","London","United Kingdom",""
"0642307227","60003711","University of Pennsylvania, School of Medicine","Philadelphia","United States",""
"20044395276","60002745","Philadelphia College of Pharmacy","Philadelphia","United States",""
"20044395276","60003711","University of Pennsylvania, School of Medicine","Philadelphia","United States",""
"0036021233","60029749","Medical and Health Sciences, University of Auckland","Auckland","New Zealand",""
"0036021233","60078730","Auckland Cancer Society Research Centre","Auckland","New Zealand",""
"0037106501","60011750","Auckland City Hospital","Auckland","New Zealand",""
"0038575250","60011750","Auckland City Hospital","Auckland","New Zealand",""
"0038575250","60012754","Cancer Research UK","London","United Kingdom",""
"0038575250","60024724","University of Strathclyde","Glasgow","United Kingdom",""
"0038575250","60025902","Waikato Hospital","Hamilton","New Zealand",""
"0038575250","60078730","Auckland Cancer Society Research Centre","Auckland","New Zealand",""
"0033857963","100314892","Teikoku Hormone Mfg. Co., Ltd.","Kawasaki","Japan",""
"18144432660","100521118","Daiichi Pharmaceuticals UK Ltd.","London","United Kingdom",""
"18144432660","60021456","Daiichi Sankyo Kabushiki-gaisha","Tokyo","Japan",""
"18144432660","60024052","Medizinische Hochschule Hannover (MHH)","Hannover","Germany",""
"18844444472","100521118","Daiichi Pharmaceuticals UK Ltd.","London","United Kingdom",""
"18844444472","60021456","Daiichi Sankyo Kabushiki-gaisha","Tokyo","Japan",""
"18844444472","60032114","Erasmus University Medical Center","Rotterdam","Netherlands",""
"0036278972","114089691","Angiogene Pharmaceuticals Ltd.","Oxford","United Kingdom",""
"0036278972","60004219","AstraZeneca","London","United Kingdom",""
"0037115398","100469723","Angiogene Pharmaceuticals Ltd.","Oxford","United Kingdom",""
"0037115398","60004219","AstraZeneca","London","United Kingdom",""
"0037115398","60006776","Mount Vernon Hospital","Northwood","United Kingdom",""
"0034087691","60025685","Eli Lilly and Company","Indianapolis","United States",""
"0034087691","60029150","Sunnybrook Health Sciences Centre","Toronto","Canada",""
"0034087691","60030319","Hospital for Sick Children University of Toronto","Toronto","Canada",""
"0034032882","60002746","Harvard Medical School","Boston","United States",""
"0034032882","60014334","Dana-Farber Cancer Institute","Boston","United States",""
"0034032882","60027234","Harvard Radiation Oncology","Boston","United States",""
"0034032882","60030521","Children's Hospital Boston","Boston","United States",""
"0242608613","60013409","National Cancer Institute","Bethesda","United States",""
"0030853434","60022995","Bergische Universitat Wuppertal","Wuppertal","Germany",""
"0032772880","60007997","Weill Cornell Medical College","New York","United States",""
"2942756034","60018139","Hopital Edouard Herriot","Lyon","France",""
"4644268358","60018084","Le Centre Regional de Lutte Contre le Cancer Leon Berard","Lyon","France",""
"4644268358","60032732","Taussig Cancer Center","Cleveland","United States",""
"9744240281","60014653","University of Maryland, Baltimore","Baltimore","United States",""
"0034076189","60025063","KU Leuven","3000 Leuven","Belgium",""
"0035062394","60003771","University of Manchester","Manchester","United Kingdom",""
"0032582686","60013871","University of Michigan Hospital","Ann Arbor","United States",""
"0032582686","60033182","University of Michigan Medical School","Ann Arbor","United States",""
"30744449235","60016849","University of Toronto","Toronto","Canada",""
"30744449235","60026209","Genentech Incorporated","San Francisco","United States",""
"0034648793","60023187","Regeneron Pharmaceuticals, Inc.","Tarrytown","United States",""
"0036782278","60026209","Genentech Incorporated","San Francisco","United States",""
"0037362890","60014334","Dana-Farber Cancer Institute","Boston","United States",""
"0037362890","60016782","Brigham and Women's Hospital","Boston","United States",""
