"","id","pubdate","firstauthor","lastauthor","source","title","year"
"330","3332190","1987 Dec","Gazitt Y","Slavin S","Bone marrow transplantation","Monoclonal rat anti-human lymphocyte antibody Campath-1 binds to T and B lymphocytes but effectively lyses only T cells.","1987"
"331","3609184","1987 Aug","Baines P","Jacobs A","Experimental hematology","Enrichment of progenitor cells from human marrow.","1987"
"332","3623632","1987 Jun","de Giorgi L","Rodeck CH","Immunology letters","The inheritance of a Macaca fascicularis red cell antigen detected by CAMPATH-1 antibody.","1987"
"333","2953090","1987 Apr","Bunjes D","Heimpel H","Transplantation","Evidence for the involvement of host-derived OKT8-positive T cells in the rejection of T-depleted, HLA-identical bone marrow grafts.","1987"
"334","3548798","1987 Feb","Lawler SD","Powles RL","British journal of haematology","Cytogenetic follow-up studies of recipients of T-cell depleted allogeneic bone marrow.","1987"
"335","3545877","1987 Feb","Irlé C","Jeannet M","Experimental hematology","Quantity and nature of residual bone marrow T cells after treatment of the marrow with Campath-1.","1987"
"336","2879121","1987 Jan 3","Waldmann H","Hale G","Lancet (London, England)","Leukaemic relapse after Campath 1-treated bone-marrow transplantation for leukaemia.","1987"
"337","3501389","1987","Phan DT","Hollán SR","Haematologia","Comparison of efficiency of complements from various species for T-cell depletion from Cercopithecus aethiops bone marrow with Campath-1 MoAb in vitro.","1987"
"338","3500899","1987","Phan DT","Hollán SR","Haematologia","T-cell depletion of Cercopithecus aethiops monkey bone marrow with Campath-1 monoclonal antibody and complement.","1987"
"339","3331647","1987 Summer","Gobbi M","Tura S","Journal of experimental pathology","An immunotoxin made up with campath 1 and saporin 6: preliminary ""in vitro"" experience.","1987"
"340","3304736","1987 Jan","Parreira A","Catovsky D","Clinical and experimental immunology","Immunological reconstitution after bone marrow transplant with Campath-1 treated bone marrow.","1987"
"341","2878268","1986 Dec 13","Pollard CM","Helenglass G","Lancet (London, England)","Leukaemic relapse after Campath 1 treated bone marrow transplantation for leukaemia.","1986"
"342","2878219","1986 Dec 6","Pollard CM","Helenglass G","Lancet (London, England)","Leukaemic relapse following Campath 1 treated bone marrow transplantation for leukaemia.","1986"
"343","3492041","1986 Nov 29","Irlé C","Jeannet M","Schweizerische medizinische Wochenschrift","[Effect of T-cell depletion of the graft on graft survival and graft vs host disease].","1986"
"344","3543275","1986 Nov","Dilly SA","Psalti IS","The Journal of pathology","The cellular composition of human lymph nodes after allogenic bone marrow transplantation: an immunohistological study.","1986"
"345","3539172","1986 Nov","Heit W","Heimpel H","British journal of haematology","Ex vivo T-cell depletion with the monoclonal antibody Campath-1 plus human complement effectively prevents acute graft-versus-host disease in allogeneic bone marrow transplantation.","1986"
"346","3538379","1986 Oct 25","Chapuis B","Pipard G","Schweizerische medizinische Wochenschrift","[Transplantation of allogeneic bone marrow treated in vitro with Campath-1 monoclonal antibody].","1986"
"347","3096200","1986 Oct","Weiss L","Slavin S","Applied biochemistry and biotechnology","Depletion of human lymphocytes from peripheral blood and bone marrow by affinity ligands conjugated to agarose-polyacrolein microsphere beads.","1986"
"348","3531347","1986 Sep 27","Wilson AB","Coombs RR","Journal of immunological methods","Direct antibody rosette-forming reactions using monoclonal markers of lymphocyte subpopulations. Methodology and applications illustrated by investigations with rat pan-T antibodies of the CAMPATH series.","1986"
"349","2867383","1986 Jan 18","Poynton CH","Barrett AJ","Lancet (London, England)","Leukaemic relapse associated with phenotypic change after CAMPATH-1 purged autologous bone marrow transplantation.","1986"
"350","3909387","1985 Oct 26","Chapuis B","Jeannet M","Schweizerische medizinische Wochenschrift","[Transplantation of allogeneic bone marrow treated in vitro with Campath-1 monoclonal antibody].","1985"
"351","3909385","1985 Oct 26","Irlé C","Jeannet M","Schweizerische medizinische Wochenschrift","[Quantitative determination of human bone marrow T cells following in vitro depletion by Campath-1 monoclonal antibody].","1985"
"352","3890929","1985 May","Hale G","Chan LC","British journal of haematology","Reactivity of rat monoclonal antibody CAMPATH-1 with human leukaemia cells and its possible application for autologous bone marrow transplantation.","1985"
"353","3901694","1985","Waldmann H","Tighe H","Advances in experimental medicine and biology","Rat monoclonal antibodies for bone marrow transplantation--the CAMPATH series.","1985"
"354","3901693","1985","Slavin S","Galili D","Advances in experimental medicine and biology","Elimination of graft versus host disease in matched allogeneic leukemic transplant recipients using CAMPATH-1.","1985"
"355","6147548","1984 Sep 1","Waldmann H","Brautbar C","Lancet (London, England)","Elimination of graft-versus-host disease by in-vitro depletion of alloreactive lymphocytes with a monoclonal rat anti-human lymphocyte antibody (CAMPATH-1).","1984"
"356","13837954","1959 Oct","THOMAS ED","FERREBEE JW","The Journal of clinical investigation","Supralethal whole body irradiation and isologous marrow transplantation in man.","1959"
"357","13099277","1953 Oct 3","BILLINGHAM RE","MEDAWAR PB","Nature","Actively acquired tolerance of foreign cells.","1953"
"358","4894426","1969 Aug 2","Calne RY","Davies DA","Nature","Induction of immunological tolerance by porcine liver allografts.","1969"
"359","4325096","1971 May","Armstrong D","Blevins AH","The Medical clinics of North America","Infectious complications of neoplastic disease.","1971"
"360","1139039","1975 Aug","Rai KR","Pasternack BS","Blood","Clinical staging of chronic lymphocytic leukemia.","1975"
"361","1172191","1975 Aug 7","Köhler G","Milstein C","Nature","Continuous cultures of fused cells secreting antibody of predefined specificity.","1975"
"362","766892","1976 Feb","Woodruff MF","Jenkins AM","The British journal of surgery","Long survival after renal transplantation in man.","1976"
"363","322854","1977 May","Kaplan MH","Armstrong D","Cancer","Cryptococcosis in a cancer hospital: clinical and pathological correlates in forty-six patients.","1977"
"364","350045","1978 Jun","Kauffman CA","Brooks GF","The American journal of medicine","Histoplasmosis in immunosuppressed patients.","1978"
"365","82836","1978 Dec 23-30","Calne RY","Rolles K","Lancet (London, England)","Cyclosporin A in patients receiving renal allografts from cadaver donors.","1978"
"366","505093","1979 Nov","Fulkerson W","Davis BW","Southern medical journal","Opportunistic infections in chronic lymphocytic leukemia.","1979"
"367","6157721","1980 Sep","Platsoucas CD","Gupta S","Journal of immunology (Baltimore, Md. : 1950)","Defective spontaneous and antibody-dependent cytotoxicity mediated by E-rosette-positive and E-rosette-negative cells in untreated patients with chronic lymphocytic leukemia: augmentation by in vitro treatment with interferon.","1980"
"368","7427932","1980 Sep","Nadler LM","Schlossman SF","Cancer research","Serotherapy of a patient with a monoclonal antibody directed against a human lymphoma-associated antigen.","1980"
"369","6969092","1980 Dec","Foa R","Galton DA","British journal of haematology","Reduced T-colony forming capacity by T-lymphocytes from B-chronic lymphocyte leukaemia.","1980"
"370","7237385","1981 Jul 1","Binet JL","Gremy F","Cancer","A new prognostic classification of chronic lymphocytic leukemia derived from a multivariate survival analysis.","1981"
"371","6173751","1982 Mar 4","Miller RA","Levy R","The New England journal of medicine","Treatment of B-cell lymphoma with monoclonal anti-idiotype antibody.","1982"
"372","6482933","1984 Nov 1","Foon KA","Zeffren J","The New England journal of medicine","Treatment of advanced non-Hodgkin's lymphoma with recombinant leukocyte A interferon.","1984"
"373","6377608","1984 Jul","Campos H","Crosnier J","Transplantation","Azathioprine withdrawal in renal transplant recipients. A long-term follow-up.","1984"
"374","6609729","1984 Jun","Anderson KC","Nadler LM","Blood","Expression of human B cell-associated antigens on leukemias and lymphomas: a model of human B cell differentiation.","1984"
"375","3871353","1985 Feb","Schroff RW","Morgan AC Jr","Cancer research","Human anti-murine immunoglobulin responses in patients receiving monoclonal antibody therapy.","1985"
"376","3529524","1986 Sep","Cobbold S","Waldmann H","Transplantation","Monoclonal antibodies for the prevention of graft-versus-host disease and marrow graft rejection. The depletion of T cell subsets in vitro and in vivo.","1986"
"377","3296349","1987 Jun","Kernan NA","O'Reilly RJ","Transplantation","Graft rejection in recipients of T-cell-depleted HLA-nonidentical marrow transplants for leukemia. Identification of host-derived antidonor allocytotoxic T lymphocytes.","1987"
"378","3317855","1987 Oct","Chapel HM","Bunch C","Seminars in hematology","Mechanisms of infection in chronic lymphocytic leukemia.","1987"
"379","2901280","1988 Sep","Piro LD","Carson DA","Blood","2-Chlorodeoxyadenosine: an effective new agent for the treatment of chronic lymphocytic leukemia.","1988"
"380","2901668","1988 Oct 6","","","The New England journal of medicine","Intravenous immunoglobulin for the prevention of infection in chronic lymphocytic leukemia. A randomized, controlled clinical trial. Cooperative Group for the Study of Immunoglobulin in Chronic Lymphocytic Leukemia.","1988"
"381","3050711","1988 Sep","Barrett AP","Barrett AP","Oral surgery, oral medicine, and oral pathology","Chronic indolent orofacial herpes simplex virus infection in chronic leukemia: a report of three cases.","1988"
"382","2833957","1988 May","Shapiro RS","Burke B","Blood","Epstein-Barr virus associated B cell lymphoproliferative disorders following bone marrow transplantation.","1988"
"383","2667754","1989 Sep 1","Press OW","Martin PJ","Cancer research","Endocytosis and degradation of monoclonal antibodies targeting human B-cell malignancies.","1989"
"384","2784491","1989 Apr","Dillman RO","McIntyre OR","Journal of clinical oncology : official journal of the American Society of Clinical Oncology","Pentostatin in chronic lymphocytic leukemia: a phase II trial of Cancer and Leukemia group B.","1989"
"385","2297567","1990 Feb 1","Horowitz MM","Speck B","Blood","Graft-versus-leukemia reactions after bone marrow transplantation.","1990"
"386","2099402","1990","Travade P","Travade P","Nouvelle revue francaise d'hematologie","The experience of the French Cooperative Group in the treatment of CLL.","1990"
"387","1714949","1991 Sep","Puccio CA","Arlin ZA","Journal of clinical oncology : official journal of the American Society of Clinical Oncology","A loading dose/continuous infusion schedule of fludarabine phosphate in chronic lymphocytic leukemia.","1991"
"388","1904989","1991 Jul 11","Weeks JC","Weinstein MC","The New England journal of medicine","Cost effectiveness of prophylactic intravenous immune globulin in chronic lymphocytic leukemia.","1991"
"389","2024863","1991 Jun 1","Sayegh MH","Tilney NL","Annals of internal medicine","Immunologic tolerance to renal allografts after bone marrow transplants from the same donors.","1991"
"390","2070147","1991 May","Anasetti C","Stewart P","Bone marrow transplantation","Prophylaxis of graft-versus-host disease by administration of the murine anti-IL-2 receptor antibody 2A3.","1991"
"391","1715244","1991 Aug 23","Liu J","Schreiber SL","Cell","Calcineurin is a common target of cyclophilin-cyclosporin A and FKBP-FK506 complexes.","1991"
"392","1742486","1991 Dec 15","Matutes E","Catovsky D","Blood","Clinical and laboratory features of 78 cases of T-prolymphocytic leukemia.","1991"
"393","1370636","1992 Feb 1","Grossbard ML","Blättler WA","Blood","Serotherapy of B-cell neoplasms with anti-B4-blocked ricin: a phase I trial of daily bolus infusion.","1992"
"394","1354425","1992 Sep 15","Anaissie E","Keating M","Annals of internal medicine","Listeriosis in patients with chronic lymphocytic leukemia who were treated with fludarabine and prednisone.","1992"
"395","1498329","1992 Aug 15","Grossbard ML","Nadler LM","Blood","Monoclonal antibody-based therapies of leukemia and lymphoma.","1992"
"396","1644158","1992 May","Itälä M","Remes K","European journal of haematology","Infections and serum IgG levels in patients with chronic lymphocytic leukemia.","1992"
"397","1406793","1992 Oct 22","Kwak LW","Levy R","The New England journal of medicine","Induction of immune responses in patients with B-cell lymphoma against the surface-immunoglobulin idiotype expressed by their tumors.","1992"
"398","8099991","1993 Jun 26","Lockwood CM","Waldmann H","Lancet (London, England)","Long-term remission of intractable systemic vasculitis with monoclonal antibody therapy.","1993"
"399","8499626","1993 Jun 1","Keating MJ","Freireich EJ","Blood","Long-term follow-up of patients with chronic lymphocytic leukemia treated with fludarabine as a single agent.","1993"
"400","7687326","1993 Aug 12","Kaminski MS","Butchko GM","The New England journal of medicine","Radioimmunotherapy of B-cell lymphoma with [131I]anti-B1 (anti-CD20) antibody.","1993"
"401","7686506","1993 May","Wijermans PW","Haak HL","European journal of haematology","Severe immunodeficiency in patients treated with fludarabine monophosphate.","1993"
"402","8353071","1993 May","Bergmann L","Hoelzer D","Annals of oncology : official journal of the European Society for Medical Oncology","Immunosuppressive effects and clinical response of fludarabine in refractory chronic lymphocytic leukemia.","1993"
"403","8400226","1993 Sep 15","O'Brien S","Keating M","Blood","Results of fludarabine and prednisone therapy in 264 patients with chronic lymphocytic leukemia with multivariate analysis-derived prognostic model for response to treatment.","1993"
"404","8211209","1993 Oct","Horning SJ","Horning SJ","Seminars in oncology","Natural history of and therapy for the indolent non-Hodgkin's lymphomas.","1993"
"405","8228826","1993 Nov 1","Lin H","Turka LA","The Journal of experimental medicine","Long-term acceptance of major histocompatibility complex mismatched cardiac allografts induced by CTLA4Ig plus donor-specific transfusion.","1993"
"406","8450856","1993 Apr 8","Armitage JO","Armitage JO","The New England journal of medicine","Treatment of non-Hodgkin's lymphoma.","1993"
"407","7680398","1993 Mar","Elias L","Appelbaum FR","Leukemia","A phase I trial of combination fludarabine monophosphate and chlorambucil in chronic lymphocytic leukemia: a Southwest Oncology Group study.","1993"
"408","7692295","1993 Oct 21","Press OW","Porter B","The New England journal of medicine","Radiolabeled-antibody therapy of B-cell lymphoma with autologous bone marrow support.","1993"
"409","8235691","1993 Oct","","","Seminars in oncology","Comparison of fludarabine, cyclophosphamide/doxorubicin/prednisone, and cyclophosphamide/doxorubicin/vincristine/prednisone in advanced forms of chronic lymphocytic leukemia: preliminary results of a controlled clinical trial. The French Cooperative Group on Chronic Lymphocytic Leukemia.","1993"
"410","8485477","1993 Apr","Belanger C","Reiffers J","Bone marrow transplantation","Use of an anti-interleukin-2 receptor monoclonal antibody for GVHD prophylaxis in unrelated donor BMT.","1993"
"411","8057664","1994 Aug","Weiss M","Kempin S","Leukemia","Concomitant administration of chlorambucil limits dose intensity of fludarabine in previously treated patients with chronic lymphocytic leukemia.","1994"
"412","7506951","1994 Jan 15","Reff ME","Anderson DR","Blood","Depletion of B cells in vivo by a chimeric mouse human monoclonal antibody to CD20.","1994"
"413","7524522","1994 Sep","Tedder TF","Engel P","Immunology today","CD20: a regulator of cell-cycle progression of B lymphocytes.","1994"
"414","7989933","1994 Dec","Mercieca J","Catovsky D","Journal of clinical oncology : official journal of the American Society of Clinical Oncology","The role of pentostatin in the treatment of T-cell malignancies: analysis of response rate in 145 patients according to disease subtype.","1994"
"415","8197602","1994 May 27","Calne RY","Davies HS","Transplantation","Tolerance of porcine renal allografts induced by donor spleen cells and seven days' treatment with cyclosporine.","1994"
"416","7525186","1994","Juliusson G","Juliusson G","Drugs","Immunological and genetic abnormalities in chronic lymphocytic leukaemia. Impact of the purine analogues.","1994"
"417","8069190","1994 May","","","Leukemia &amp; lymphoma","Is the CHOP regimen a good treatment for advanced CLL? Results from two randomized clinical trials. French Cooperative Group on Chronic Lymphocytic Leukemia.","1994"
"418","8049645","1994 Apr","Molica S","Molica S","Leukemia &amp; lymphoma","Infections in chronic lymphocytic leukemia: risk factors, and impact on survival, and treatment.","1994"
"419","8120556","1994 Mar","McLaughlin P","Keating M","Journal of clinical oncology : official journal of the American Society of Clinical Oncology","Phase I study of the combination of fludarabine, mitoxantrone, and dexamethasone in low-grade lymphoma.","1994"
"420","7809937","1994 Dec 27","Helg C","Leski M","Transplantation","Renal transplantation without immunosuppression in a host with tolerance induced by allogeneic bone marrow transplantation.","1994"
"421","7540098","1994 Dec","Olweus J","Terstappen LW","ImmunoMethods","Expression of cell surface markers during differentiation of CD34+, CD38-/lo fetal and adult bone marrow cells.","1994"
"422","8587293","1995 Dec","Danovitch GM","Danovitch GM","Kidney international. Supplement","Mycophenolate mofetil in renal transplantation: results from the U.S. randomized trials.","1995"
"423","7879054","1995 Feb","Dutartre P","Derrepas P","Transplantation proceedings","LF 08-0299 induces tolerance after short-term treatment in a fully major histocompatibility mismatched rat cardiac allograft model.","1995"
"424","7579468","1995 Nov 1","Spencer A","Goldman JM","Blood","Bone marrow transplantation for chronic myeloid leukemia with volunteer unrelated donors using ex vivo or in vivo T-cell depletion: major prognostic impact of HLA class I identity between donor and recipient.","1995"
"425","8588237","1995 Dec","Sehgal SN","Sehgal SN","Therapeutic drug monitoring","Rapamune (Sirolimus, rapamycin): an overview and mechanism of action.","1995"
"426","7584950","1995 Jan","Snyder SH","Sabatini DM","Nature medicine","Immunophilins and the nervous system.","1995"
"427","7536798","1995 May 1","Sayegh MH","Turka LA","The Journal of experimental medicine","CD28-B7 blockade after alloantigenic challenge in vivo inhibits Th1 cytokines but spares Th2.","1995"
"428","7771465","1995 Jun","Byrd JC","Diehl LF","American journal of hematology","Opportunistic pulmonary infections with fludarabine in previously treated patients with low-grade lymphoid malignancies: a role for Pneumocystis carinii pneumonia prophylaxis.","1995"
"429","7596181","1995 Jun","Robertson LE","Keating MJ","Leukemia","Fludarabine plus doxorubicin in previously treated chronic lymphocytic leukemia.","1995"
"430","7723546","1995 May 6","Blaise D","Maraninchi D","Lancet (London, England)","Impairment of leukaemia-free survival by addition of interleukin-2-receptor antibody to standard graft-versus-host prophylaxis.","1995"
"431","7781137","1995","Tamura K","Suzuoki Y","Cancer chemotherapy and pharmacology","Phase I study of NKT-01.","1995"
"432","8528057","1995 Aug","Fenchel K","Hoelzer D","Leukemia &amp; lymphoma","Clinical experience with fludarabine and its immunosuppressive effects in pretreated chronic lymphocytic leukemias and low-grade lymphomas.","1995"
"433","7666104","1995 Sep","Cheson BD","Cheson BD","Journal of clinical oncology : official journal of the American Society of Clinical Oncology","Infectious and immunosuppressive complications of purine analog therapy.","1995"
"434","9552353","1995","Wiederrecht GJ","Abraham RT","Progress in cell cycle research","Mechanism of action of rapamycin: new insights into the regulation of G1-phase progression in eukaryotic cells.","1995"
"435","8751471","1996 Sep","Schlesinger M","Lugassy G","Leukemia","The complement system is defective in chronic lymphatic leukemia patients and in their healthy relatives.","1996"
"436","8962411","1996 Dec","Groth CG","Groth CG","Transplantation proceedings","The European experience with mycophenolate mofetil. European Mycophenolate Mofetil Cooperative Study Group.","1996"
"437","8962412","1996 Dec","Tomlanovich SJ","Tomlanovich SJ","Transplantation proceedings","Rescue therapy with mycophenolate mofetil. Mycophenolate Mofetil Renal Refractory Rejection Study Group.","1996"
"438","8977262","1996 Dec 15","Elsner J","Kapp A","Blood","Surface and mRNA expression of the CD52 antigen by human eosinophils but not by neutrophils.","1996"
"439","8630428","1996 Mar 15","Lucas KG","O'Reilly RJ","Blood","The development of cellular immunity to Epstein-Barr virus after allogeneic bone marrow transplantation.","1996"
"440","8971469","1996 Nov","von Mehren M","Weiner LM","Current opinion in oncology","Monoclonal antibody-based therapy.","1996"
"441","9172812","1996 May","Montserrat E","Bosch F","Leukemia &amp; lymphoma","Fludarabine in resistant or relapsing B-cell chronic lymphocytic leukemia: the Spanish Group experience.","1996"
"442","8546551","1996 Jan 22","Ioannidis JP","Sacks HS","Archives of internal medicine","A meta-analysis of the relative efficacy and toxicity of Pneumocystis carinii prophylactic regimens.","1996"
"443","9238677","1996 Mar","Kirchhoff C","Hale G","Molecular human reproduction","Cell-to-cell transfer of glycosylphosphatidylinositol-anchored membrane proteins during sperm maturation.","1996"
"444","8641639","1996 Mar-Apr","Molica S","Rotoli B","Haematologica","Prophylaxis against infections with low-dose intravenous immunoglobulins (IVIG) in chronic lymphocytic leukemia. Results of a crossover study.","1996"
"445","8970605","1996 Dec 15","Andoins C","Dutartre P","Transplantation","Tolerance in a rat cardiac allograft model after short-term treatment with LF 08-0299. Absence of clonal deletion and evidence of CD4+ suppressor cells.","1996"
"446","8918281","1996 Nov 16","Lipsky JJ","Lipsky JJ","Lancet (London, England)","Mycophenolate mofetil.","1996"
"447","9355822","1997 Oct 27","van Leeuwen L","Atkinson K","Transplantation","Administration of mycophenolate mofetil in a murine model of acute graft-versus-host disease after bone marrow transplantation.","1997"
"448","9324281","1997 Oct","O'Brien S","Keating MJ","Leukemia","Fludarabine and granulocyte colony-stimulating factor (G-CSF) in patients with chronic lymphocytic leukemia.","1997"
"449","9414645","1997 Nov","Zaja F","Baccarani M","European journal of haematology","Combined therapy with Fludarabine and cyclophosphamide in relapsed/resistant patients with B-cell chronic lymphocytic leukaemia and non-Hodgkin's lymphomas.","1997"
"450","9351970","1997 Nov","Li L","Yang LY","Molecular pharmacology","Fludarabine-mediated repair inhibition of cisplatin-induced DNA lesions in human chronic myelogenous leukemia-blast crisis K562 cells: induction of synergistic cytotoxicity independent of reversal of apoptosis resistance.","1997"
"451","10851464","1997 Jun","Demidem A","Bonavida B","Cancer biotherapy &amp; radiopharmaceuticals","Chimeric anti-CD20 (IDEC-C2B8) monoclonal antibody sensitizes a B cell lymphoma cell line to cell killing by cytotoxic drugs.","1997"
"452","9250791","1997 Jun","Mehta J","Catovsky D","Leukemia &amp; lymphoma","Antimicrobial prophylaxis to prevent opportunistic infections in patients with chronic lymphocytic leukemia after allogeneic blood or marrow transplantation.","1997"
"453","9177426","1997 Jun","Rozman C","Montserrat E","Leukemia","Chronic lymphocytic leukemia: a changing natural history?","1997"
"454","9145041","1997 May","Nagano H","Tilney NL","The American journal of the medical sciences","Chronic allograft failure: the clinical problem.","1997"
"455","9192777","1997 Jun 15","Giralt S","Champlin R","Blood","Engraftment of allogeneic hematopoietic progenitor cells with purine analog-containing chemotherapy: harnessing graft-versus-leukemia without myeloablative therapy.","1997"
"456","9178837","1997 Apr","Südhoff T","Schneider W","Leukemia","Prophylactic strategies to meet infectious complications in fludarabine-treated CLL.","1997"
"457","9209669","1997 Apr","Zinzani PL","Tura S","Annals of oncology : official journal of the European Society for Medical Oncology","Fludarabine-mitoxantrone combination-containing regimen in recurrent low-grade non-Hodgkin's lymphoma.","1997"
"458","9122943","1997 Feb-Mar","Calne SR","Calne SR","Transplantation proceedings","Progress toward tolerance and xenografting.","1997"
"459","9108450","1997 Apr 15","Li L","Yang LY","Cancer research","Fludarabine triphosphate inhibits nucleotide excision repair of cisplatin-induced DNA adducts in vitro.","1997"
"460","9048207","1997 Feb","Junghans RP","Junghans RP","Immunologic research","Finally! The Brambell receptor (FcRB). Mediator of transmission of immunity and protection from catabolism for IgG.","1997"
"461","9053466","1997 Feb","Sorensen JM","Cheson BD","Journal of clinical oncology : official journal of the American Society of Clinical Oncology","Treatment of refractory chronic lymphocytic leukemia with fludarabine phosphate via the group C protocol mechanism of the National Cancer Institute: five-year follow-up report.","1997"
"462","9471060","1997 Nov","Juliusson G","Juliusson G","Hematology and cell therapy","Complications in the treatment of CLL with purine analogues.","1997"
"463","9402750","1997 Sep-Oct","Zinzani PL","Zinzani PL","Haematologica","Idarubicin in low-grade non-Hodgkin's lymphomas.","1997"
"464","9760161","1998 Jul-Aug","Jensen M","Engert A","Annals of hematology","Rapid tumor lysis in a patient with B-cell chronic lymphocytic leukemia and lymphocytosis treated with an anti-CD20 monoclonal antibody (IDEC-C2B8, rituximab).","1998"
"465","9779698","1998 Oct","DeNardo GL","Lewis JP","Journal of clinical oncology : official journal of the American Society of Clinical Oncology","Maximum-tolerated dose, toxicity, and efficacy of (131)I-Lym-1 antibody for fractionated radioimmunotherapy of non-Hodgkin's lymphoma.","1998"
"466","9779701","1998 Oct","Liu SY","Press OW","Journal of clinical oncology : official journal of the American Society of Clinical Oncology","Follow-up of relapsed B-cell lymphoma patients treated with iodine-131-labeled anti-CD20 antibody and autologous stem-cell rescue.","1998"
"467","9708202","1998 May","Ginaldi L","Catovsky D","Journal of clinical pathology","Levels of expression of CD19 and CD20 in chronic B cell leukaemias.","1998"
"468","9685176","1998 Jul","O'Brien S","O'Brien S","Seminars in hematology","Clinical challenges in chronic lymphocytic leukemia.","1998"
"469","9685175","1998 Jul","Cheson BD","Cheson BD","Seminars in hematology","Therapy for previously untreated chronic lymphocytic leukemia: a reevaluation.","1998"
"470","9704734","1998 Aug","Khouri IF","Champlin R","Journal of clinical oncology : official journal of the American Society of Clinical Oncology","Transplant-lite: induction of graft-versus-malignancy using fludarabine-based nonablative chemotherapy and allogeneic blood progenitor-cell transplantation as treatment for lymphoid malignancies.","1998"
"471","9482530","1998 Feb","Diehl LF","Ketchum LH","Seminars in oncology","Autoimmune disease and chronic lymphocytic leukemia: autoimmune hemolytic anemia, pure red cell aplasia, and autoimmune thrombocytopenia.","1998"
"472","9482531","1998 Feb","Morrison VA","Morrison VA","Seminars in oncology","The infectious complications of chronic lymphocytic leukemia.","1998"
"473","9446633","1998 Feb 1","Slavin S","Or R","Blood","Nonmyeloablative stem cell transplantation and cell therapy as an alternative to conventional bone marrow transplantation with lethal cytoreduction for the treatment of malignant and nonmalignant hematologic diseases.","1998"
"474","9516160","1998 Apr 1","Yu C","Storb R","Blood","Synergism between mycophenolate mofetil and cyclosporine in preventing graft-versus-host disease among lethally irradiated dogs given DLA-nonidentical unrelated marrow grafts.","1998"
"475","9721431","1998 Jul","Sehgal SN","Sehgal SN","Clinical biochemistry","Rapamune (RAPA, rapamycin, sirolimus): mechanism of action immunosuppressive effect results from blockade of signal transduction and inhibition of cell cycle progression.","1998"
"476","9691083","1998 Aug 1","Blazar BR","Vallera DA","The Journal of clinical investigation","CD4(+) T cells tolerized ex vivo to host alloantigen by anti-CD40 ligand (CD40L:CD154) antibody lose their graft-versus-host disease lethality capacity but retain nominal antigen responses.","1998"
"477","9746768","1998 Oct 1","Ratanatharathorn V","Wingard JR","Blood","Phase III study comparing methotrexate and tacrolimus (prograf, FK506) with methotrexate and cyclosporine for graft-versus-host disease prophylaxis after HLA-identical sibling bone marrow transplantation.","1998"
"478","9758577","1998 Oct 1","Anaissie EJ","Keating MJ","Annals of internal medicine","Infections in patients with chronic lymphocytic leukemia treated with fludarabine.","1998"
"479","9694951","1998 Aug","Gobburu JV","Jusko WJ","The Journal of pharmacology and experimental therapeutics","Pharmacokinetics/dynamics of 5c8, a monoclonal antibody to CD154 (CD40 ligand) suppression of an immune response in monkeys.","1998"
"480","10235069","1998 Sep","Emmanouilides C","Kunkel L","Hematological oncology","Treatment of indolent lymphoma with fludarabine/mitoxantrone combination: a phase II trial.","1998"
"481","9573030","1998 May 15","Stoppa-Lyonnet D","Stern MH","Blood","Inactivation of the ATM gene in T-cell prolymphocytic leukemias.","1998"
"482","9603161","1998 May 15","Contreras JL","Thomas JM","Transplantation","Peritransplant tolerance induction with anti-CD3-immunotoxin: a matter of proinflammatory cytokine control.","1998"
"483","9694704","1998 Aug 15","Keating MJ","Kantarjian H","Blood","Long-term follow-up of patients with chronic lymphocytic leukemia (CLL) receiving fludarabine regimens as initial therapy.","1998"
"484","9694706","1998 Aug 15","Davis TA","Levy R","Blood","Anti-idiotype antibodies can induce long-term complete remissions in non-Hodgkin's lymphoma without eradicating the malignant clone.","1998"
"485","9845514","1998 Dec 15","Armitage JO","Armitage JO","Blood","Emerging applications of recombinant human granulocyte-macrophage colony-stimulating factor.","1998"
"486","9808489","1998 Oct 27","Kahan BD","Van Buren CT","Transplantation","Immunosuppressive effects and safety of a sirolimus/cyclosporine combination regimen for renal transplantation.","1998"
"487","10541378","1999 Oct","Juweid ME","Goldenberg DM","Clinical cancer research : an official journal of the American Association for Cancer Research","Pharmacokinetics, dosimetry, and initial therapeutic results with 131I- and (111)In-/90Y-labeled humanized LL2 anti-CD22 monoclonal antibody in patients with relapsed, refractory non-Hodgkin's lymphoma.","1999"
"488","10551552","1999","Kalil N","Cheson BD","The oncologist","Chronic lymphocytic leukemia.","1999"
"489","10556958","1999 Nov","Schey S","Jones R","Bone marrow transplantation","Dose intensification and molecular responses in patients with chronic lymphocytic leukaemia: a phase II single centre study.","1999"
"490","10561021","1999 Oct","Maloney DG","Maloney DG","Seminars in oncology","Preclinical and phase I and II trials of rituximab.","1999"
"491","10589082","1999 Dec","Yang H","Figlin RA","American journal of hematology","Tumor lysis syndrome occurring after the administration of rituximab in lymphoproliferative disorders: high-grade non-Hodgkin's lymphoma and chronic lymphocytic leukemia.","1999"
"492","10561026","1999 Oct","Buckstein R","Berinstein NL","Seminars in oncology","Stem cell function and engraftment is not affected by ""in vivo purging"" with rituximab for autologous stem cell treatment for patients with low-grade non-Hodgkin's lymphoma.","1999"
