"PubSID","Name"
"0028805263","Severe combined immunodeficiency"
"0029926194","Bone marrow transplantation"
"0029926194","Boosts"
"0029926194","Haploidentical"
"0029926194","SCID"
"0029926194","Second transplants"
"0029926194","T cell depleted"
"0033998583","B cell repertoire"
"0033998583","Class switching"
"0033998583","Gamma chain"
"0033998583","Immunodeficiency"
"0029970645","Bone marrow transplantation"
"0029970645","Immune reconstitution"
"0029970645","Severe combined immunodeficiency"
"0034062271","Bone marrow transplantation"
"0034062271","Combined immunodeficiency"
"0034062271","Graft-versus-host disease"
"0034062271","Matched unrelated donors"
"0034062271","Severe combined immunodeficiency"
"0025352392","complementarity"
"0025352392","epitopes"
"0025352392","haptens"
"0025352392","modeling"
"0025352392","three-dimensional structure"
"0027405752","CDR"
"0027405752","complementarity-determining region"
"0032536197","Antibody structure"
"0032536197","Antigen-binding"
"0032536197","Canonical structures"
"0032536197","Ligand-induced conformational change"
"0032536197","Loop conformation"
"0027955736","complementarity determining region"
"0027955736","Fab"
"0027955736","Fv"
"0027955736","hypervariability"
"0027955736","integrin"
"0027955736","mutation"
"0027955736","protein"
"0026559783","humanized antibody"
"0026559783","hypervariable loop"
"0026559783","kinetics"
"0026559783","lysozyme"
"0026559783","site-directed mutagenesis"
"0026451628","amyloid"
"0026451628","Congo Red"
"0026451628","crystallography"
"0026451628","insulin"
"0026451628","protein structure"
"0030577371","Antibody"
"0030577371","Complementarity determining region"
"0030577371","Loop modeling"
"0030577371","Structure classification"
"0025119206","anti-phenyloxazolone antibody"
"0025119206","crystal structure"
"0025119206","hapten-Fab interactions"
"0025119206","maturation of an immune response"
"0025119206","somatic mutations"
"0027467623","Binding and antiproliferation"
"0027467623","Effects of mutation"
"0027467623","Humanized antibody"
"0027467623","Molecular modeling"
"0027467623","X-ray structure"
"0028774708","bivalent and bispecific antibody fragments"
"0028774708","diabody"
"0028774708","protein crystallography"
"0028774708","single-chain Fv"
"0029618806","Acute leukemia"
"0029618806","Allogeneic cell therapy"
"0029618806","Bone marrow transplantation"
"0029618806","Chronic myeloid leukemia"
"0029618806","Immunotherapy"
"0029618806","rhIL-2"
"0029618806","T cell depletion"
"0027169167","Bone marrow transplantation"
"0027169167","Graft-versus-host disease"
"0027169167","Graft-versus-leukemia effect"
"0027169167","Immunotherapy"
"0025180593","Cell cycle"
"0025180593","Conjugates"
"0025180593","Flow cytometry"
"0025180593","Phenotype"
"0025180593","Recycling"
"0023472472","peptides"
"0023472472","proteins"
"0023472472","SDS-PAGE"
"0023473794","electrophoresis"
"0023473794","isoelectric focusing"
"0023473794","minigel"
"0023473794","polyacrylamide gel"
"0023473794","protein"
"0023473794","two-dimensional electrophoresis"
"0025193334","Capacitation"
"0025193334","Glycoconjugates"
"0025193334","Human sperm"
"0031422845","Cytopenia"
"0031422845","Hemolysis"
"0031422845","Infections"
"0031422845","Purine analogues"
"0031422845","Splenectomy"
"0032856636","Chronic lymphocytic leukemia"
"0032856636","IgG subclasses"
"0032856636","Immunoglobulins"
"0032856636","Infection"
"0032856636","Mannan-binding lectin"
"0344867044","2-chlorodeoxyadenosine"
"0344867044","Chronic lymphocytic leukemia"
"0344867044","Efficiency"
"0344867044","Immunophenotyping"
"0344867044","Side-effects"
"0344867044","Younger patients"
"0032886463","Hypogammaglobulinemia"
"0032886463","Immunodeficiency"
"0032886463","Infections"
"0032886463","Purine analogues"
"0030877290","Antimicrobial prophylaxis"
"0030877290","Bone marrow transplantation"
"0030877290","Chronic lymphocytic leukemia"
"0030877290","Fludarabine"
"0030877290","Immunocompromised host"
"0030877290","Listeriosis"
"0030877290","Opportunistic infections"
"0030877290","Toxoplasmosis"
"0030696074","CLL"
"0030696074","Fludarabine"
"0030696074","G-CSF"
"0030696074","Infections"
"0030696074","Myelosuppression"
"0027283739","chronic lymphocytic leukemia"
"0027283739","fludarabine"
"0027283739","immunodeficiency"
"0027283739","NHL"
"0027283739","opportunistic infections"
"0027283739","T lymphocyte"
"0345593600","2-Chlorodeoxyadenosine"
"0345593600","Chronic lymphocytic leukemia"
"0345593600","Efficiency"
"0345593600","Elderly patients"
"0345593600","Side effects"
"0029783494","Chronic lymphatic leukemia"
"0029783494","Complement"
"0030321441","Chronic lymphocytic leukemia"
"0030321441","Infections"
"0030321441","Intravenous immunoglobulins"
"0030321441","Prophylaxis"
"0028999305","chronic lymphocytic leukemia"
"0028999305","fludarabine"
"0028999305","low‐grade lymphoma"
"0028999305","opportunistic infections"
"0028999305","pneumocystis carinii"
"0025860868","associated malignancy"
"0025860868","Bone marrow transplantation"
"0025860868","Clonality"
"0025860868","EBV"
"0025860868","Immunodeficiency"
"0025860868","Lymphoproliferative syndrome"
"0025860868","Paraproteinemia"
"0033506131","Affinity"
"0033506131","Mutagenesis"
"0033506131","Phage display"
"0033506131","Single-chain Fv (scFv)"
"0033506131","Valence"
"0034705696","Cytotoxic T lymphocyte-associated antigen 4"
"0034705696","Integrin"
"0034705696","Phage display"
"0034705696","Scaffold"
"0344223475","CD58"
"0344223475","Glycosylation"
"0344223475","Immunology"
"0344223475","Nuclear magnetic resonance"
"0344223475","Protein structure"
"0033839159","Antibody response"
"0033839159","Ebola virus"
"0033839159","Human immunodeficiency virus type 1"
"0033839159","Infectious disease"
"0033839159","Pathogenesis"
"0033839159","Prion"
"0033839159","Respiratory syncytial virus"
"0033839159","Vaccines"
"0031560775","Filamentous phage"
"0031560775","GeneIII"
"0031560775","Infection"
"0031560775","Phage display"
"0030993535","FcRB"
"0030993535","FcRn"
"0030993535","FcRp"
"0030993535","IgG catabolism"
"0030993535","Passive immunity"
"0030993535","Receptor recycling"
"0030993535","Transmission"
"0033765304","Antibody targeting"
"0033765304","Antibodydirected enzyme prodrug therapy"
"0033765304","Cancer"
"0033765304","Carcinoembryonic antigen"
"0033765304","Fusion protein"
"0033765304","Single-chain Fv antibodies"
"0033513516","Antibody targeting"
"0033513516","Cancer"
"0033513516","CEA"
"0033513516","Fusion protein"
"0033513516","scFv"
"0034682480","Cancer therapy"
"0034682480","Immunotherapy pharmacokinetics"
"0034682480","Liver toxicity"
"0034682480","Pseudomonas exotoxin"
"0032977886","Coiled coil"
"0032977886","Dihydrofolate reductase"
"0032977886","Leucine zipper"
"0032977886","Library screening"
"0032977886","Library-versus-library"
"0032977886","Protein-fragment complementation assay"
"0032977886","Protein-protein interaction"
"0032977886","Selection strategy"
"0032977886","Trinucleotide"
"0028955535","adult T-cell leukemia"
"0028955535","anti-Tac"
"0028955535","gene therapy"
"0029839956","expression control"
"0029839956","human antibodies"
"0029839956","locus introduction"
"0029839956","transgenesis"
"0027146691","Cell adhesion"
"0027146691","NMR"
"0027146691","Site-directed mutagenesis"
"0027146691","T-cell receptor"
"0029891262","Brambell receptor"
"0029891262","Differential catabolism"
"0029891262","Fc receptor"
"0029891262","IgG survival"
"0029891262","Recycling"
"0030891425","15N NMR relaxation"
"0030891425","glycosylated human CD2 adhesion domain"
"0030891425","immunoglobulin superfamily V-set domain"
"0030891425","reduced spectral density mapping"
"0027275371","AIDS"
"0027275371","CD4+ T cells"
"0027275371","gene therapy"
"0027275371","human immunodeficiency virus type 1 envelope protein"
"0027275371","intracellular antibody"
"0032827243","Angiogenesis"
"0032827243","ED-B domain"
"0032827243","Fibronectin isoform"
"0032827243","Photo dynamic therapy"
"0032827243","Recombinant antibody"
"0034333243","Adipocyte"
"0034333243","Antibody"
"0034333243","Cell surface"
"0034333243","Immunocytochemistry"
"0034333243","Obesity"
"0034333243","Phage display"
"0034734973","Angiogenesis"
"0034734973","Antibody libraries"
"0034734973","Cancer"
"0034734973","Clinical applications"
"0034734973","Extracellular matrix"
"0034734973","Fibronectin"
"0034734973","Phage display"
"0034734973","Recombinant antibodies"
"0034734973","Therapy"
"0034734973","Tumour targeting"
"0030700632","Antibody engineering"
"0030700632","Oncofetal protein"
"0030700632","Single-chain antibody"
"0034717218","In vivo selection"
"0034717218","Phage display"
"0034717218","Thymus"
"0033664270","Affinity maturation"
"0033664270","Human Combinatorial Antibody Library"
"0033664270","In vitro selection"
"0033664270","Ribosome display"
"0033664270","Single-chain antibody fragments"
"0032168040","Cancer"
"0032168040","cDNA"
"0032168040","Expressed sequence tags"
"0032168040","Libraries"
"0034327783","Monoclonal antibody"
"0034327783","Nitrocellulose membrane"
"0034327783","Phage display"
"0034327783","Proteomics"
"0034327783","Selection"
"0034327783","Single-chain Fv"
"0034327783","Western blot"
"0033833117","Antibody"
"0033833117","Diabody"
"0033833117","Single-chain Fvs"
"0033833117","Tetrabody"
"0033833117","Triabody"
"0034665746","Functional genomics"
"0034665746","Mass spectrometry"
"0034665746","Peptide selection"
"0034665746","Phage display"
"0034665746","Single-chain variable fragment"
"0033617248","Endocytosis"
"0033617248","ErbB2"
"0033617248","Gene therapy"
"0033617248","Phage display"
"0033617248","Single chain Fv antibodies"
"0033082054","Measles virus"
"0033082054","Recombinant Fab library"
"0033082054","SSPE IgG"
"0033791994","Antibodies, monoclonal"
"0033791994","Immunoglobulins fragments"
"0033791994","Neoplasms radionuclide imaging"
"0033776128","Chromosome cloning"
"0033776128","Human artificial chromosomes"
"0034690581","Glutathione excretion"
"0034690581","Heterologous protein secretion"
"0034690581","Oxidative stress"
"0034690581","Yeast"
"13144261717","Antibody libraries"
"13144261717","Human mAbs"
"13144261717","Phage display"
"13144261717","Single-chain Fv"
"0030835822","Combinatorial chemistry"
"0030835822","Phage display"
"0030835822","Staphylococcal protein A"
"0033536626","Secretion"
"0033536626","Single-chain"
"0033536626","T cell receptor"
"0033536626","Thermal stability"
"0033536626","Yeast surface display"
"0033233170","α1,3Galactosyltransferase"
"0033233170","Glycosylation"
"0033233170","Single-chain antibody"
"0033233170","Xenotransplantation"
"0033987925","Antibody engineering"
"0033987925","Cre recombinase"
"0033987925","Filamentous phage"
"0033987925","Phage display"
"0033987925","Recombination"
"0033987925","Single-chain Fv (scFv)"
"0031898857","Genetically engineered mouse"
"0031898857","Human antibody"
"0031898857","Microcell-mediated chromosome transfer"
"0032717780","Affibody"
"0032717780","Affinity maturation"
"0032717780","Phage display"
"0032717780","Staphylococcal protein A"
"0032717780","Taq DNA polymerase"
"0031942906","Avidity"
"0031942906","Diabody"
"0031942906","Immunodeficient mice"
"0031942906","Single-chain Fv"
"0031942906","Tumour targeting"
"0034635335","Antibody expression"
"0034635335","Combinatorial immunoglobulin repertoire"
"0034635335","Human antibodies"
"0034635335","Phage display library"
"0034635335","Trinucleotide mutagenesis"
"0033181011","Bacteriophage"
"0033181011","CTLA-4"
"0033181011","Display"
"0033181011","Peptide"
"0033181011","Receptor"
"0033181011","Somatostatin"
"0033499632","Apoptosis"
"0033499632","Caspase- 7"
"0033499632","Intracellular targeting"
"0033499632","Protein turnover"
"0033499632","sFv intrabody"
"0034161846","Antibody-combining site"
"0034161846","Dimerization"
"0034161846","Humanization"
"0034161846","Immunoglobulin"
"0033506366","Antibody engineering"
"0033506366","Diabody"
"0033506366","Dimers"
"0033506366","Short linkers"
"0033506366","Single chain Fvs"
"0033506366","Triabody"
"0033506366","Trimers"
"0034425742","Antibody"
"0034425742","Array screening"
"0034425742","High throughput"
"0034425742","Phage display"
"0034425742","Single-chain variable fragment (scFv)"
"0032493715","Antibody cross-reactivity"
"0032493715","Epitope mimicry"
"0032493715","Peptide structural analysis"
"0032493715","Peptide vaccines"
"0032493715","Phage-displayed peptide libraries"
"0029920670","Constrained peptides"
"0029920670","f88.4"
"0029920670","Gene 8"
"0029920670","Major coat protein"
"0029920670","Single-stranded DNA"
"0034283551","ErbB2"
"0034283551","Phage antibody library"
"0034283551","Receptor mediated endocytosis"
"0034283551","Single chain Fv"
"0034283551","Tumor targeting"
"0034662916","Expressed sequence tag"
"0034662916","Leucine zipper"
"0034662916","Nucleus"
"0033056238","Affinity improvement"
"0033056238","Hot spots"
"0033056238","Phage display"
"0033056238","Single-chain antibody"
"0030575802","Affinity maturation"
"0030575802","Antibody phage display"
"0030575802","BIAcore"
"0030575802","c-erbB-2"
"0030575802","Single-chain Fv"
"0034625656","Affibody"
"0034625656","Affinity ligand"
"0034625656","Bacterial receptor"
"0034625656","Combinatorial library"
"0034625656","Phage display"
"0034625656","Staphylococcal protein A"
"7344266888","Bone marrow transplantation"
"7344266888","CML"
"7344266888","Marrow donor registries"
"7344266888","Unrelated BMT"
"0030034035","MUD"
"0030034035","Transplant"
"0030034035","Unrelated donors"
"0029789322","Gadolinium enhancement"
"0029789322","Magnetic resonance imaging"
"0029789322","Recombinant interferon-β"
"0029789322","Relapsing-remitting multiple sclerosis"
"0029814538","Brain magnetic resonance imaging"
"0029814538","Lesion volume measurement"
"0029814538","Multiple sclerosis"
"0029814538","Precision"
"0029814538","Repeatability"
"0029814538","Reproducibility"
"0029894034","Disability"
"0029894034","Magnetic resonance imaging"
"0029894034","Multiple sclerosis"
"0029894034","Spinal cord"
"0031400608","Multiple sclerosis"
"0031400608","Repositioning"
"0031400608","Serial MRI"
"8944248824","Clinical measurement"
"8944248824","Disability"
"8944248824","MRI"
"8944248824","Multiple sclerosis"
"8944248824","Spinal cord atrophy"
"0030453516","Cerebral atrophy"
"0030453516","Clinical measurement"
"0030453516","Disability"
"0030453516","Gadolinium enhancement"
"0030453516","Lesion load"
"0030453516","MRI"
"0030453516","Multiple sclerosis"
"0031973909","Magnetic resonance"
"0031973909","Multiple sclerosis"
"0030989875","Autoimmunity"
"0030989875","Biotechnology"
"0030989875","Immunotherapy"
"0030989875","Multiple sclerosis"
"0030989875","T lymphocytes"
"0031745694","Atrophy"
"0031745694","Disability"
"0031745694","Magnetic resonance imaging"
"0031745694","Multiple sclerosis"
"0032581188","Brain atrophy"
"0032581188","Disability"
"0032581188","Lesion volumes"
"0032581188","Magnetic resonance imaging"
"0032581188","Magnetization-prepared rapid acquisition gradient echo"
"0032581188","Multiple sclerosis"
"0030935805","Enhanced MRI"
"0030935805","Predictivity"
"0030935805","Relapsing-remitting multiple sclerosis"
"0030072651","Disability"
"0030072651","Magnetic resonance imaging"
"0030072651","Prediction"
"0034066127","Leukaemia"
"0034066127","Lymphoma"
"0034066127","Monoclonal antibodies"
"0034066127","Radioimmunotherapy"
"0032791210","Bcl-2"
"0032791210","CD20 antigen"
"0032791210","Follicular NHL"
"0032791210","Rituximab"
"0030800131","B lymphoma"
"0030800131","CD20"
"0030800131","Cytotoxicity"
"0030800131","Sensitization"
"0032755477","Allogeneic"
"0032755477","BMT"
"0032755477","Chimaerism"
"0032755477","MUD"
"0032755477","PBSCT"
"0032778810","Allogeneic transplantation for mantle-cell lymphoma"
"0031963055","Europe"
"0031963055","Indications"
"0031963055","Marrow transplantation"
"0031963055","Practice"
"0031963055","Recommendations"
"0028959923","Allogeneic"
"0028959923","Engraftment"
"0028959923","Immunosuppression"
"0028959923","Melphalan"
"0028959923","Transplantation"
"0033044208","Allogeneic transplantation"
"0033044208","BEAM"
"0033044208","Lymphoma"
"0034067082","Allogeneic"
"0034067082","Conditioning regimen"
"0034067082","Fludarabine"
"0034067082","Low intensity"
"0034067082","Malignant lymphoma"
"0034067082","Peripheral blood stem cell transplantation"
"0033996949","Allografting"
"0033996949","Graft-versus-tumor"
"0033996949","Nonmyeloablative regimens"
"0025909201","Anti-dextran"
"0025909201","Antibody"
"0025909201","Carbohydrate structure"
"0025909201","Glycosylation"
"0028928027","Bone marrow transplantation"
"0028928027","Severe combined immunodeficiency"
"0027731695","Bone marrow transplantation"
"0027731695","Immunological reconstitution"
"0027731695","Severe combined immunodeficiency"
"0028064668","CD34+ cells"
"0028064668","Clinical samples"
"0028064668","Cord blood"
"0028064668","Enumeration"
"0028064668","Peripheral blood"
"0023022289","Colorimetric assay"
"0023022289","Interleukin-2"
"0023022289","Tetrazolium salt"
"0021988924","colorimetric assay"
"0021988924","helper T cells"
"0021988924","IL-2"
"0021988924","limiting dilution"
"0021061819","colorimetric assay"
"0021061819","lymphokine assays"
"0021061819","proliferation assay"
"0021061819","TCGF"
"0021061819","tetrazolium"
"0021078390","cornea"
"0021078390","endothelium"
"0021078390","organ-culture"
"0021078390","preservation"
"0025720565","antibody"
"0025720565","corneal graft"
"0025720565","keratoplasty"
"0025720565","mouse"
"0025718901","autoimmune disease"
"0025718901","choroiditis"
"0025718901","monoclonal antibody therapy"
"0025718901","MRL/Mp- lpr/lpr mice"
"0025718901","scleritis"
"0025718901","vasculitis"
"0025293271","anti-CD4 antibody"
"0025293271","autoimmune uveitis"
"0025293271","helper/inducer cell"
"0025293271","rat"
"0025293271","retinal S-antigen"
"0028959982","Biology"
"0028959982","Chronic lymphocytic leukemia"
"0028959982","Natural history"
"0028959982","Prognosis"
"0028959982","Treatment"
"0030000389","B-chronic lymphocytic leukemia"
"0030000389","B-CLL"
"0030000389","Fludarabine monophosphate"
"0030000389","Maintenance therapy"
"0030000389","Refractory CLL"
"0026315454","CLL"
"0026315454","Intermittent chlorambucil"
"0026315454","Lymphocytic leukemia"
"0023907985","Chronic lymphocytic leukemia"
"0023907985","Indolent"
"0023907985","Therapy"
"0023717101","CLL"
"0023717101","complete response"
"0023717101","partial response"
"0023717101","Rai and Binet systems"
"0025772439","Chronic lymphocytic leukemia"
"0025772439","Fludarabine"
"7844225540","C2B8"
"7844225540","Follicular lymphoma"
"7844225540","IDEC"
"7844225540","Immunotherapy"
"7844225540","Low grade"
"7844225540","MABTHERA"
"7844225540","Monoclonal antibody"
"7844225540","Rituxan"
"0033996883","Anti CD-20 antibody"
"0033996883","Follicular lymphoma"
"0033996883","Immunotherapy"
"0033996883","Mantle-cell lymphoma"
"0033996883","Rituximab"
"0026655066","B cells"
"0026655066","CLL"
"0026655066","flow cytometry"
"0026655066","fluorescence"
"0026655066","lymphomas"
"0030732828","Autoimmune diseases"
"0030732828","Bone marrow transplantation"
"0030732828","Stem cell transplantation"
"0026604019","Dermal fibrosis"
"0026604019","Dermal microvasculature"
"0026604019","Systemic sclerosis"
"0031723134","Autoimmune diseases"
"0031723134","Stem cell transplantation"
"0028848264","Autoimmune disease"
"0028848264","Stem cells"
"0028848264","Transplantation"
"0027818816","G-CSF"
"0027818816","Granulopoiesis"
"0027818816","PBSC autografting"
"0029123931","6-mercaptopurine"
"0029123931","Acute lymphoblastic leukemia;"
"0029123931","Autologous bone marrow transplantation"
"0029123931","Graft failure"
"0029123931","Maintenance chemotherapy"
"0029790774","Autologous transplantation"
"0029790774","Bone marrow"
"0029790774","Engraftment"
"0029790774","Graft failure"
"0029790774","Nucleated cell dose"
"0029790774","Peripheral blood stem cells"
"0025161013","4-Hydroperoxycyclophospha-mide"
"0025161013","Acute lymphocytic leukemia"
"0025161013","Acute myeloid leukemia"
"0025161013","Autologous bone marrow transplantation"
"0025161013","Bone marrow “purging”"
"0025161013","Pediatric bone marrow transplantation"
"0026028852","B cell lymphoma"
"0026028852","Immunotherapy"
"0026028852","Monoclonal antibodies"
"0029976798","Graft rejection"
"0029976798","Leucocyte"
"0029976798","Prediction"
"0029976798","Reticulocyte"
"0028962439","BMT"
"0028962439","diagnosis"
"0028962439","Epstein‐Barr virus"
"0028962439","lymphoproliferatlon"
"0028962439","treatment"
"0031775659","Allogeneic bone marrow transplantation"
"0031775659","Allogeneic peripheral blood progenitor cell transplantation"
"0031468863","Allogineic transplantation"
"0031468863","Chronic GVHD"
"0031468863","Peripheral blood progenitor cells"
"0032406754","Allogeneic transplantation"
"0032406754","Chronic GVHD"
"0032406754","Peripheral blood progenitor cell"
"18744437859","Acute myelogenous leukemia"
"18744437859","Blood cell transplant"
"0030680316","β-IFN-1b"
"0030680316","Adhesion"
"0030680316","HUVECs"
"0030680316","MS human cerebral endothelium"
"0030680316","Multiple sclerosis"
"0030680316","SVCAM-1"
"0030994109","multiple sclerosis"
"0030994109","side-effect"
"0030994109","treatment"
"0030712298","Immunoregulation"
"0030712298","Multiple sclerosis"
"0030712298","Vaccines"
"0030920460","Immunomodulation"
"0030920460","Immunosuppression"
"0030920460","Multiple sclerosis"
"0030920460","Therapy"
"0031033813","Amantadine"
"0031033813","Carnitine"
"0031033813","Chronic fatigue syndrome"
"0031033813","Fatigue"
"0029966375","Eye movements"
"0029966375","GABA"
"0029966375","Gabapentin"
"0029966375","Magnetic search coil"
"0029966375","Nystagmus"
"0032146309","Linomide"
"0032146309","Oral tolerance"
"0032146309","Theiler's virus"
"0029986881","Copolymer 1"
"0029986881","Encephalitogenic basic proteins"
"0029986881","Experimental allergic encephalomyelitis"
"0029986881","Multiple sclerosis"
"0029876990","Copolymer 1"
"0029876990","Experimental allergic encephalomyelitis"
"0029876990","Interferon beta"
"0029876990","Multiple sclerosis"
"0030035509","autoantigen"
"0030035509","demyelination"
"0030035509","oral tolerance"
"0030035509","regulatory cytokines"
"0030015204","Interferon"
"0030015204","Interleukins"
"0030015204","Interleukins 1 receptor antagonist"
"0030015204","Multiple sclerosis"
"0029936727","Brain"
"0029936727","Intravenous immune globulin"
"0029936727","MRI"
"0029936727","Multiple sclerosis"
"0030817203","Immunomodulatory therapy"
"0030817203","Indicator of therapeutical effectiveness"
"0030817203","Interferon beta therapy"
"0030817203","Interferon gamma"
"0030817203","Multiple sclerosis"
"0030946161","Gut associated lymphoid tissue (GALT)"
"0030946161","IFN-α"
"0030946161","IFN-γ"
"0030946161","Multiple sclerosis"
"0030946161","Oral administration"
"0030815008","Central nervous system"
"0030815008","Growth factor"
"0030815008","Multiple sclerosis"
"0030815008","Myelin"
"0030815008","Oligodendroglia"
"0029826744","antiepileptic drugs"
"0029826744","felbamate"
"0029826744","gabapentin"
"0029826744","lamotrigine"
"0029826744","oxcarbazepine"
"0029826744","tiagabine"
"0029826744","topiram ate"
"0029826744","vigabatrin"
"0029826744","zonisamide"
"0029993357","Cytokines"
"0029993357","Multiple sclerosis"
"0029993357","Pentoxifylline"
"0029993357","Treatment"
"0029993357","Tumor necrosis factor-α"
"0030730252","Cytokines"
"0030730252","Interferon-β"
"0030730252","Multiple sclerosis"
"0030730252","Treatment"
"0031033111","Botulinum toxin"
"0031033111","Cerebellar tremor"
"0031033111","Multiple sclerosis"
"0030874547","IgG"
"0030874547","Intravenous immunoglobulins"
"0030874547","Multiple sclerosis"
"0030874547","Multiple sclerosis therapy"
"0031471371","Cell trafficking"
"0031471371","Extracellular matrix"
"0031471371","Lymphocyte"
"0031471371","Multiple sclerosis"
"0030669787","Gabapentin"
"0030669787","Multiple sclerosis"
"0030669787","Pain"
"0030799818","Baseline disability"
"0030799818","Intravenous immunoglobulin"
"0030799818","Relapsing-remitting MS"
"0030799818","Remyelination"
"0030799818","Time course of treatment effects"
"0030692778","Autoimmunity"
"0030692778","EAE"
"0030692778","iNOS"
"0030692778","Interleukin-12"
"0030692778","Macrophages"
"0030771639","Administration"
"0030771639","Capsaicin"
"0030771639","Intravesical"
"0030771639","Multiple sclerosis"
"0030892889","adhesion molecules"
"0030892889","glucocorticosteroids"
"0030892889","multiple sclerosis"
"0030892889","tumour necrosis factor alpha"
"0029797827","Pharmacokinetics"
"0029797827","Spasticity"
"0029797827","THC"
"0031469731","Cytokine"
"0031469731","Experimental autoimmune encephalomyelitis"
"0031469731","IL- 4"
"0031469731","Mucosal tolerance"
"0031469731","TGF-β"
"0030780744","Bacterial lipopolysaccharide"
"0030780744","Methylprednisolone"
"0030780744","Microglia"
"0030780744","Rat brain"
"0030780744","Rolipram"
"0030780744","TNF-α"
"0029887146","Extended disability status score"
"0029887146","Multiple sclerosis"
"0029887146","Natural interferon alpha"
"0030697458","High-dose corticosteroids"
"0030697458","Prothrombin time"
"0030697458","Warfarin"
"0030272393","HLA-DR"
"0030272393","Interferon-β"
"0030272393","Methylprednisolone"
"0030272393","Monocytes"
"0030272393","Multiple sclerosis"
"0029670139","Adhesion molecules"
"0029670139","Human vascular endothelial cells"
"0029670139","Interferon-β"
"0029670139","Interferon-γ"
"0029670139","Major histocompatibility complex"
"0029670139","Tumor necrosis factor"
"0029875377","ACTH"
"0029875377","Cortisol"
"0029875377","Hypothalamic-pituitary-adrenal axis"
"0029875377","Insulin tolerance test"
"0029875377","Methylprednisolone"
"0029875377","Multiple sclerosis"
"10544254263","Cytokine"
"10544254263","Interferon-alpha"
"10544254263","Multiple sclerosis"
"1842416033","CG4 cells"
"1842416033","Myelin-deficient rat brain"
"1842416033","Myelination"
"1842416033","Oligodendrocyte progenitor cells"
"1842416033","Transplantation"
"0031858371","Cytokines"
"0031858371","Linomide"
"0031858371","Multiple sclerosis"
"0030040737","ACTH4-9"
"0030040737","Analog"
"0030040737","Chronic experimental allergic encephalomyelitis"
"0030040737","Demyelinating disorder"
"0030040737","Melanocortins"
"0030040737","Neuroprotection"
"0030040737","Rat"
"0030890766","ACTH4-9 analogue"
"0030890766","demyelinating syndrome"
"0030890766","experimental allergic encephalomyelitis"
"0030890766","magnetic resonance imaging"
"0030890766","multiple sclerosis"
"0030890766","neurotrophic peptide"
"0030818474","Experimental autoimmune encephalomyelitis"
"0030818474","Intravenous immunoglobulin"
"0030818474","Multiple sclerosis"
"0030043529","Intrathecal baclofen"
"0030043529","Spasticity"
"0029936443","Copolymer 1"
"0029936443","Experimental allergic encephalomyelitis"
"0029936443","Multiple sclerosis"
"0030856261","HLA-DR2"
"0030856261","MBP autoantibody"
"0030856261","Multiple sclerosis"
"0030856261","Peptide-based tolerance"
"0030690121","Cognition"
"0030690121","Event-related potentials"
"0030690121","Information-processing"
"0030690121","Methylprednisolone"
"0030690121","Multiple sclerosis"
"0031038535","Azathioprine"
"0031038535","Clinical efficacy"
"0031038535","Cytokines"
"0031038535","Lymphocyte subsets"
"0031038535","Multiple sclerosis"
"0030740514","Cannabis"
"0030740514","Depression"
"0030740514","Marijuana"
"0030740514","Multiple sclerosis"
"0030740514","Neurological disorder"
"0030740514","Pain"
"0030740514","Spasticity"
"0030740514","Tremor"
"0030740514","UK patients with MS"
"0030740514","USA patients with MS"
"0030990571","5-hydroxytryptophan-3 antagonists"
"0030990571","Cerebellar tremor"
"0030990571","Ondansetron"
"0025286134","Cannabinoid receptor"
"0025286134","Cerebellum"
"0025286134","Cortex"
"0025286134","Cyclic AMP"
"0025286134","Hippocampus"
"0025286134","Levonantradol"
"0025286134","Δ 9‐Tetrahydrocannabinol"
"0031060356","Acquired nystagmus"
"0031060356","Drug therapy"
"0031060356","Memantine"
"0031060356","Multiple sclerosis"
"0031060356","Scopolamine"
"0031441192","γδ T-cells"
"0031441192","Anti-idiotypic networks"
"0031441192","CD8+ T-cells"
"0031441192","Multiple sclerosis"
"0031441192","Proteolipid protein"
"0031441192","T-cells"
"0029794411","Bladder dysfunction"
"0029794411","Dermopressin"
"0029794411","Multiple sclerosis"
"0028823316","anandamide"
"0028823316","AtT- 20"
"0028823316","calcium current"
"0028823316","cannabinoid"
"0028823316","G protein"
"0028823316","potassium current"
"0029996079","Adverse effects"
"0029996079","Copolymer 1"
"0029996079","Interferon beta"
"0029996079","Multiple sclerosis"
"0029899905","multiple sclerosis"
"0029899905","pentoxifylline"
"0029899905","treatment"
"0029899905","tumor necrosis factor-alpha"
"0030731322","CD45RA/R0"
"0030731322","Immunomodulation"
"0030731322","Linomide"
"0030731322","Multiple sclerosis"
"0030048924","multiple sclerosis"
"0030048924","muscle fiber conduction velocity"
"0030048924","myopathy"
"0030048924","steroid therapy"
"0030608853","Adhesion phenomena"
"0030608853","Methylprednisolone"
"0030608853","Multiple sclerosis"
"0030608853","SICAM- 1"
"0030608853","SVCAM-1"
"1842414797","Cutaneous necrosis"
"1842414797","Interferon β"
"1842414797","Subcutaneous injections"
"0027458717","Aglycosylated"
"0027458717","CD3"
"0027458717","Cytokine"
"0027458717","Immunosuppression"
"0027458717","Isotype"
"0025817427","Allergy"
"0025817427","Cell surface"
"0025817427","IgE"
"0025817427","IgG"
"0025817427","Signalling"
"0029915585","BMT"
